x,y,V
1.42,0.16,1.58748
1.44,0.16,1.63827
1.46,0.16,1.68987
1.48,0.16,1.74227
1.5,0.16,1.79547
1.52,0.16,1.84947
1.54,0.16,1.90427
1.56,0.16,1.95987
1.58,0.16,2.01628
1.6,0.16,2.07348
1.62,0.16,2.13148
1.64,0.16,2.19028
1.66,0.16,2.24989
1.68,0.16,2.31029
1.7,0.16,2.3715
1.72,0.16,2.4335
1.74,0.16,2.49631
1.76,0.16,2.55991
1.78,0.16,2.62432
1.8,0.16,2.68952
1.82,0.16,2.75553
1.84,0.16,2.82234
1.86,0.16,2.88995
1.88,0.16,2.95835
1.9,0.16,3.02756
1.92,0.16,3.09757
1.94,0.16,3.16838
1.96,0.16,3.23998
1.98,0.16,3.31239
2,0.16,3.3856
1,0.2,0.64
1.02,0.2,0.67239
1.04,0.2,0.70558
1.06,0.2,0.73957
1.08,0.2,0.77436
1.1,0.2,0.809951
1.12,0.2,0.846341
1.14,0.2,0.883532
1.16,0.2,0.921523
1.18,0.2,0.960315
1.2,0.2,0.999906
1.22,0.2,1.0403
1.24,0.2,1.08149
1.26,0.2,1.12348
1.28,0.2,1.16628
1.3,0.2,1.20987
1.32,0.2,1.25427
1.34,0.2,1.29946
1.36,0.2,1.34546
1.38,0.2,1.39225
1.4,0.2,1.43985
1.42,0.2,1.48825
1.44,0.2,1.53744
1.46,0.2,1.58744
1.48,0.2,1.63824
1.5,0.2,1.68984
1.52,0.2,1.74224
1.54,0.2,1.79544
1.56,0.2,1.84944
1.58,0.2,1.90425
1.6,0.2,1.95985
1.62,0.2,2.01625
1.64,0.2,2.07346
1.66,0.2,2.13146
1.68,0.2,2.19027
1.7,0.2,2.24987
1.72,0.2,2.31028
1.74,0.2,2.37148
1.76,0.2,2.43349
1.78,0.2,2.4963
1.8,0.2,2.55991
1.82,0.2,2.62431
1.84,0.2,2.68952
1.86,0.2,2.75553
1.88,0.2,2.82234
1.9,0.2,2.88995
1.92,0.2,2.95836
1.94,0.2,3.02757
1.96,0.2,3.09758
1.98,0.2,3.16839
2,0.2,3.24
1,0.24,0.5776
1.02,0.24,0.608388
1.04,0.24,0.639976
1.06,0.24,0.672364
1.08,0.24,0.705553
1.1,0.24,0.739541
1.12,0.24,0.77433
1.14,0.24,0.809919
1.16,0.24,0.846309
1.18,0.24,0.883498
1.2,0.24,0.921489
1.22,0.24,0.960279
1.24,0.24,0.99987
1.26,0.24,1.04026
1.28,0.24,1.08145
1.3,0.24,1.12345
1.32,0.24,1.16624
1.34,0.24,1.20983
1.36,0.24,1.25423
1.38,0.24,1.29942
1.4,0.24,1.34542
1.42,0.24,1.39222
1.44,0.24,1.43981
1.46,0.24,1.48821
1.48,0.24,1.53741
1.5,0.24,1.58741
1.52,0.24,1.63821
1.54,0.24,1.68981
1.56,0.24,1.74221
1.58,0.24,1.79542
1.6,0.24,1.84942
1.62,0.24,1.90422
1.64,0.24,1.95983
1.66,0.24,2.01623
1.68,0.24,2.07344
1.7,0.24,2.13145
1.72,0.24,2.19025
1.74,0.24,2.24986
1.76,0.24,2.31027
1.78,0.24,2.37148
1.8,0.24,2.43349
1.82,0.24,2.4963
1.84,0.24,2.55991
1.86,0.24,2.62432
1.88,0.24,2.68953
1.9,0.24,2.75554
1.92,0.24,2.82235
1.94,0.24,2.88996
1.96,0.24,2.95838
