x,y,V
2,1.08,1.66343
1,1.1,0.104841
1.02,1.1,0.127898
1.04,1.1,0.15139
1.06,1.1,0.175312
1.08,1.1,0.19966
1.1,1.1,0.22443
1.12,1.1,0.249617
1.14,1.1,0.27522
1.16,1.1,0.301233
1.18,1.1,0.327654
1.2,1.1,0.354481
1.22,1.1,0.381711
1.24,1.1,0.409341
1.26,1.1,0.43737
1.28,1.1,0.465795
1.3,1.1,0.494615
1.32,1.1,0.523828
1.34,1.1,0.553432
1.36,1.1,0.583427
1.38,1.1,0.61381
1.4,1.1,0.64458
1.42,1.1,0.675736
1.44,1.1,0.707278
1.46,1.1,0.739202
1.48,1.1,0.771509
1.5,1.1,0.804196
1.52,1.1,0.837262
1.54,1.1,0.870705
1.56,1.1,0.904523
1.58,1.1,0.938714
1.6,1.1,0.973275
1.62,1.1,1.0082
1.64,1.1,1.0435
1.66,1.1,1.07915
1.68,1.1,1.11516
1.7,1.1,1.15152
1.72,1.1,1.18822
1.74,1.1,1.22527
1.76,1.1,1.26266
1.78,1.1,1.30037
1.8,1.1,1.3384
1.82,1.1,1.37675
1.84,1.1,1.41541
1.86,1.1,1.45436
1.88,1.1,1.49361
1.9,1.1,1.53313
1.92,1.1,1.57292
1.94,1.1,1.61298
1.96,1.1,1.65328
1.98,1.1,1.69383
2,1.1,1.73461
1,1.12,0.126928
1.02,1.12,0.150571
1.04,1.12,0.174658
1.06,1.12,0.199184
1.08,1.12,0.224146
1.1,1.12,0.249539
1.12,1.12,0.275362
1.14,1.12,0.30161
1.16,1.12,0.328281
1.18,1.12,0.355374
1.2,1.12,0.382885
1.22,1.12,0.410812
1.24,1.12,0.439155
1.26,1.12,0.467912
1.28,1.12,0.49708
1.3,1.12,0.52666
1.32,1.12,0.55665
1.34,1.12,0.587049
1.36,1.12,0.617857
1.38,1.12,0.649072
1.4,1.12,0.680695
1.42,1.12,0.712724
1.44,1.12,0.745159
1.46,1.12,0.777998
1.48,1.12,0.811242
1.5,1.12,0.844889
1.52,1.12,0.878938
1.54,1.12,0.913387
1.56,1.12,0.948235
1.58,1.12,0.98348
1.6,1.12,1.01912
1.62,1.12,1.05515
1.64,1.12,1.09157
1.66,1.12,1.12837
1.68,1.12,1.16556
1.7,1.12,1.20312
1.72,1.12,1.24105
1.74,1.12,1.27934
1.76,1.12,1.318
1.78,1.12,1.357
1.8,1.12,1.39634
1.82,1.12,1.43602
1.84,1.12,1.47603
1.86,1.12,1.51635
1.88,1.12,1.55697
1.9,1.12,1.59789
1.92,1.12,1.63909
1.94,1.12,1.68057
1.96,1.12,1.7223
1.98,1.12,1.76429
2,1.12,1.80651
1,1.14,0.149372
1.02,1.14,0.173605
1.04,1.14,0.198289
1.06,1.14,0.223422
1.08,1.14,0.249
1.1,1.14,0.275021
1.12,1.14,0.301481
1.14,1.14,0.328378
1.16,1.14,0.35571
1.18,1.14,0.383476
1.2,1.14,0.411674
1.22,1.14,0.440302
1.24,1.14,0.469361
1.26,1.14,0.498847
1.28,1.14,0.528762
1.3,1.14,0.559105
1.32,1.14,0.589875
1.34,1.14,0.621072
1.36,1.14,0.652696
1.38,1.14,0.684747
1.4,1.14,0.717225
1.42,1.14,0.75013
1.44,1.14,0.783461
1.46,1.14,0.81722
1.48,1.14,0.851405
1.5,1.14,0.886016
1.52,1.14,0.921052
1.54,1.14,0.956513
1.56,1.14,0.992396
1.58,1.14,1.0287
1.6,1.14,1.06543
1.62,1.14,1.10257
1.64,1.14,1.14012
1.66,1.14,1.17808
1.68,1.14,1.21645
1.7,1.14,1.25522
1.72,1.14,1.29439
1.74,1.14,1.33394
1.76,1.14,1.37387
1.78,1.14,1.41417
1.8,1.14,1.45484
1.82,1.14,1.49587
1.84,1.14,1.53723
1.86,1.14,1.57893
1.88,1.14,1.62096
1.9,1.14,1.66329
1.92,1.14,1.70591
1.94,1.14,1.74882
1.96,1.14,1.79201
1.98,1.14,1.83544
2,1.14,1.87912
1,1.16,0.172167
1.02,1.16,0.196991
1.04,1.16,0.222275
1.06,1.16,0.248017
1.08,1.16,0.274214
1.1,1.16,0.300863
1.12,1.16,0.327963
1.14,1.16,0.355511
1.16,1.16,0.383507
1.18,1.16,0.411948
1.2,1.16,0.440835
1.22,1.16,0.470166
1.24,1.16,0.499941
1.26,1.16,0.53016
1.28,1.16,0.560823
1.3,1.16,0.591931
1.32,1.16,0.623482
1.34,1.16,0.655479
1.36,1.16,0.687922
1.38,1.16,0.720811
1.4,1.16,0.754146
1.42,1.16,0.78793
1.44,1.16,0.822161
1.46,1.16,0.856841
1.48,1.16,0.891971
1.5,1.16,0.927549
1.52,1.16,0.963577
1.54,1.16,1.00005
1.56,1.16,1.03698
1.58,1.16,1.07435
1.6,1.16,1.11216
1.62,1.16,1.15042
1.64,1.16,1.18912
1.66,1.16,1.22825
1.68,1.16,1.26781
1.7,1.16,1.3078
1.72,1.16,1.3482
1.74,1.16,1.38902
1.76,1.16,1.43025
1.78,1.16,1.47187
1.8,1.16,1.51387
1.82,1.16,1.55626
1.84,1.16,1.599
1.86,1.16,1.6421
1.88,1.16,1.68553
1.9,1.16,1.72929
1.92,1.16,1.77336
1.94,1.16,1.81773
1.96,1.16,1.86237
1.98,1.16,1.90728
2,1.16,1.95244
1,1.18,0.195307
1.02,1.18,0.220724
1.04,1.18,0.246609
1.06,1.18,0.272961
1.08,1.18,0.299778
1.1,1.18,0.327057
1.12,1.18,0.354798
1.14,1.18,0.382998
1.16,1.18,0.411658
1.18,1.18,0.440776
1.2,1.18,0.470353
1.22,1.18,0.500387
1.24,1.18,0.530881
1.26,1.18,0.561833
1.28,1.18,0.593246
1.3,1.18,0.625119
1.32,1.18,0.657453
1.34,1.18,0.690251
1.36,1.18,0.723513
1.38,1.18,0.757241
1.4,1.18,0.791436
1.42,1.18,0.8261
1.44,1.18,0.861233
1.46,1.18,0.896837
1.48,1.18,0.932913
1.5,1.18,0.969462
1.52,1.18,1.00648
1.54,1.18,1.04398
1.56,1.18,1.08195
1.58,1.18,1.12039
1.6,1.18,1.1593
1.62,1.18,1.19868
1.64,1.18,1.23853
1.66,1.18,1.27883
1.68,1.18,1.3196
1.7,1.18,1.36081
1.72,1.18,1.40247
1.74,1.18,1.44457
1.76,1.18,1.4871
1.78,1.18,1.53005
1.8,1.18,1.57341
1.82,1.18,1.61716
1.84,1.18,1.6613
1.86,1.18,1.70581
1.88,1.18,1.75068
1.9,1.18,1.79589
1.92,1.18,1.84142
1.94,1.18,1.88726
1.96,1.18,1.93339
1.98,1.18,1.97979
2,1.18,2.02644
1,1.2,0.218786
1.02,1.2,0.244796
1.04,1.2,0.271283
