x,y,V
0.4,0.02,-1.75355
0.42,0.02,-1.66154
0.44,0.02,-1.57342
0.46,0.02,-1.48887
0.48,0.02,-1.40763
0.5,0.02,-1.32945
0.52,0.02,-1.25412
0.54,0.02,-1.18145
0.56,0.02,-1.11126
0.58,0.02,-1.04339
0.6,0.02,-0.977692
0.62,0.02,-0.914038
0.64,0.02,-0.852308
0.66,0.02,-0.792391
0.68,0.02,-0.734186
0.7,0.02,-0.677601
0.72,0.02,-0.622549
0.74,0.02,-0.568952
0.76,0.02,-0.516736
0.78,0.02,-0.465834
0.8,0.02,-0.416182
0.82,0.02,-0.367722
0.84,0.02,-0.320399
0.86,0.02,-0.274163
0.88,0.02,-0.228965
0.9,0.02,-0.184761
0.92,0.02,-0.14151
0.94,0.02,-0.0991715
0.96,0.02,-0.0577094
0.98,0.02,-0.0170887
1,0.02,0.0227231
1.02,0.02,0.0617567
1.04,0.02,0.100041
1.06,0.02,0.137604
1.08,0.02,0.174472
1.1,0.02,0.210668
1.12,0.02,0.246216
1.14,0.02,0.281139
1.16,0.02,0.315456
1.18,0.02,0.349189
1.2,0.02,0.382356
1.22,0.02,0.414975
1.24,0.02,0.447062
1.26,0.02,0.478635
1.28,0.02,0.50971
1.3,0.02,0.540299
1.32,0.02,0.570419
1.34,0.02,0.600082
1.36,0.02,0.629302
1.38,0.02,0.65809
1.4,0.02,0.686459
1.42,0.02,0.71442
1.44,0.02,0.741984
1.46,0.02,0.769161
1.48,0.02,0.795961
1.5,0.02,0.822395
1.52,0.02,0.848471
1.54,0.02,0.874198
1.56,0.02,0.899585
1.58,0.02,0.92464
1.6,0.02,0.949371
1.62,0.02,0.973786
1.64,0.02,0.997893
1.66,0.02,1.0217
1.68,0.02,1.04521
1.7,0.02,1.06843
1.72,0.02,1.09138
1.74,0.02,1.11404
1.76,0.02,1.13644
1.78,0.02,1.15858
1.8,0.02,1.18046
1.82,0.02,1.20209
1.84,0.02,1.22348
1.86,0.02,1.24463
1.88,0.02,1.26554
1.9,0.02,1.28623
1.92,0.02,1.30669
1.94,0.02,1.32693
1.96,0.02,1.34696
1.98,0.02,1.36678
2,0.02,1.38639
0,0.03,0.000899595
0.02,0.03,-2.43823
0.04,0.03,-3.45294
0.06,0.03,-3.74945
0.08,0.03,-3.75658
0.1,0.03,-3.65129
0.12,0.03,-3.50382
0.14,0.03,-3.34302
0.16,0.03,-3.18119
0.18,0.03,-3.02361
0.2,0.03,-2.87248
0.22,0.03,-2.72851
0.24,0.03,-2.59175
0.26,0.03,-2.46195
0.28,0.03,-2.3387
0.3,0.03,-2.22154
0.32,0.03,-2.11004
0.34,0.03,-2.00376
0.36,0.03,-1.9023
0.38,0.03,-1.8053
0.4,0.03,-1.7124
0.42,0.03,-1.62332
0.44,0.03,-1.53777
0.46,0.03,-1.4555
0.48,0.03,-1.37629
0.5,0.03,-1.29994
0.52,0.03,-1.22624
0.54,0.03,-1.15505
0.56,0.03,-1.08619
0.58,0.03,-1.01953
0.6,0.03,-0.954934
0.62,0.03,-0.89229
0.64,0.03,-0.831486
0.66,0.03,-0.772421
0.68,0.03,-0.715003
0.7,0.03,-0.659145
0.72,0.03,-0.604768
0.74,0.03,-0.5518
0.76,0.03,-0.50017
0.78,0.03,-0.449816
0.8,0.03,-0.400678
0.82,0.03,-0.352702
0.84,0.03,-0.305835
0.86,0.03,-0.260029
0.88,0.03,-0.215239
0.9,0.03,-0.171422
0.92,0.03,-0.128539
0.94,0.03,-0.0865514
0.96,0.03,-0.0454247
0.98,0.03,-0.00512539
1,0.03,0.0343779
1.02,0.03,0.0731147
1.04,0.03,0.111113
1.06,0.03,0.1484
1.08,0.03,0.184999
1.1,0.03,0.220935
1.12,0.03,0.256231
1.14,0.03,0.290907
1.16,0.03,0.324985
1.18,0.03,0.358482
1.2,0.03,0.391418
1.22,0.03,0.423811
1.24,0.03,0.455676
1.26,0.03,0.487029
1.28,0.03,0.517886
1.3,0.03,0.548261
1.32,0.03,0.578168
1.34,0.03,0.60762
1.36,0.03,0.63663
1.38,0.03,0.665209
1.4,0.03,0.693369
1.42,0.03,0.721122
1.44,0.03,0.748478
1.46,0.03,0.775446
1.48,0.03,0.802038
1.5,0.03,0.828261
1.52,0.03,0.854127
1.54,0.03,0.879642
1.56,0.03,0.904816
1.58,0.03,0.929656
1.6,0.03,0.954171
1.62,0.03,0.978369
1.64,0.03,1.00226
1.66,0.03,1.02584
1.68,0.03,1.04913
1.7,0.03,1.07213
1.72,0.03,1.09484
1.74,0.03,1.11728
1.76,0.03,1.13945
1.78,0.03,1.16135
1.8,0.03,1.183
1.82,0.03,1.2044
1.84,0.03,1.22555
1.86,0.03,1.24645
1.88,0.03,1.26713
1.9,0.03,1.28757
1.92,0.03,1.30779
1.94,0.03,1.32779
1.96,0.03,1.34757
1.98,0.03,1.36715
2,0.03,1.38652
0,0.04,0.00159872
0.02,0.04,-1.82155
0.04,0.04,-2.81679
0.06,0.04,-3.23657
0.08,0.04,-3.36017
0.1,0.04,-3.34215
0.12,0.04,-3.25759
0.14,0.04,-3.14256
0.16,0.04,-3.01473
0.18,0.04,-2.88302
0.2,0.04,-2.75198
0.22,0.04,-2.62392
0.24,0.04,-2.49999
0.26,0.04,-2.38067
0.28,0.04,-2.2661
0.3,0.04,-2.15621
0.32,0.04,-2.05086
0.34,0.04,-1.94983
0.36,0.04,-1.85288
0.38,0.04,-1.75978
0.4,0.04,-1.6703
0.42,0.04,-1.58421
0.44,0.04,-1.5013
0.46,0.04,-1.42137
0.48,0.04,-1.34425
0.5,0.04,-1.26976
0.52,0.04,-1.19774
0.54,0.04,-1.12806
0.56,0.04,-1.06057
0.58,0.04,-0.995148
0.6,0.04,-0.931689
0.62,0.04,-0.870082
0.64,0.04,-0.810229
0.66,0.04,-0.75204
0.68,0.04,-0.695429
0.7,0.04,-0.640319
0.72,0.04,-0.586636
0.74,0.04,-0.534312
0.76,0.04,-0.483285
0.78,0.04,-0.433494
0.8,0.04,-0.384885
0.82,0.04,-0.337405
0.84,0.04,-0.291005
0.86,0.04,-0.245641
0.88,0.04,-0.201269
0.9,0.04,-0.157849
0.92,0.04,-0.115344
0.94,0.04,-0.073716
0.96,0.04,-0.0329331
0.98,0.04,0.00703701
1,0.04,0.0462244
1.02,0.04,0.0846574
1.04,0.04,0.122363
1.06,0.04,0.159367
1.08,0.04,0.195692
1.1,0.04,0.231363
1.12,0.04,0.266401
1.14,0.04,0.300826
1.16,0.04,0.334658
1.18,0.04,0.367916
1.2,0.04,0.400617
1.22,0.04,0.432779
1.24,0.04,0.464417
1.26,0.04,0.495547
1.28,0.04,0.526183
1.3,0.04,0.55634
1.32,0.04,0.586031
1.34,0.04,0.615269
1.36,0.04,0.644065
1.38,0.04,0.672433
1.4,0.04,0.700382
1.42,0.04,0.727923
1.44,0.04,0.755068
1.46,0.04,0.781826
1.48,0.04,0.808206
1.5,0.04,0.834218
1.52,0.04,0.85987
1.54,0.04,0.885171
1.56,0.04,0.91013
1.58,0.04,0.934754
1.6,0.04,0.959051
1.62,0.04,0.983029
1.64,0.04,1.00669
1.66,0.04,1.03006
1.68,0.04,1.05312
1.7,0.04,1.07589
1.72,0.04,1.09838
1.74,0.04,1.12059
1.76,0.04,1.14252
1.78,0.04,1.16419
1.8,0.04,1.1856
1.82,0.04,1.20676
1.84,0.04,1.22767
1.86,0.04,1.24834
1.88,0.04,1.26877
1.9,0.04,1.28897
1.92,0.04,1.30894
1.94,0.04,1.3287
1.96,0.04,1.34824
1.98,0.04,1.36757
2,0.04,1.38669
0,0.05,0.00249688
0.02,0.05,-1.41185
0.04,0.05,-2.3245
0.06,0.05,-2.79774
0.08,0.05,-2.99916
0.1,0.05,-3.04963
0.12,0.05,-3.01899
0.14,0.05,-2.94529
0.16,0.05,-2.84924
0.18,0.05,-2.74225
0.2,0.05,-2.63073
0.22,0.05,-2.51831
0.24,0.05,-2.40708
0.26,0.05,-2.29821
0.28,0.05,-2.19233
0.3,0.05,-2.08975
0.32,0.05,-1.9906
0.34,0.05,-1.89487
0.36,0.05,-1.8025
0.38,0.05,-1.71337
0.4,0.05,-1.62735
0.42,0.05,-1.5443
0.44,0.05,-1.46408
0.46,0.05,-1.38654
0.48,0.05,-1.31155
0.5,0.05,-1.23896
0.52,0.05,-1.16866
0.54,0.05,-1.10052
0.56,0.05,-1.03442
0.58,0.05,-0.97028
0.6,0.05,-0.907981
0.62,0.05,-0.847435
0.64,0.05,-0.788556
0.66,0.05,-0.731263
0.68,0.05,-0.67548
0.7,0.05,-0.621135
0.72,0.05,-0.568163
0.74,0.05,-0.516501
0.76,0.05,-0.466091
0.78,0.05,-0.416877
0.8,0.05,-0.368808
0.82,0.05,-0.321837
0.84,0.05,-0.275917
0.86,0.05,-0.231005
0.88,0.05,-0.187062
0.9,0.05,-0.144048
0.92,0.05,-0.101929
0.94,0.05,-0.0606693
0.96,0.05,-0.0202382
0.98,0.05,0.0193952
1,0.05,0.0582595
1.02,0.05,0.096382
1.04,0.05,0.133788
1.06,0.05,0.170503
1.08,0.05,0.206549
1.1,0.05,0.241949
1.12,0.05,0.276724
1.14,0.05,0.310893
1.16,0.05,0.344475
1.18,0.05,0.377488
1.2,0.05,0.409951
1.22,0.05,0.441878
1.24,0.05,0.473285
1.26,0.05,0.504188
1.28,0.05,0.5346
1.3,0.05,0.564536
1.32,0.05,0.594008
1.34,0.05,0.623028
1.36,0.05,0.651609
1.38,0.05,0.679761
1.4,0.05,0.707496
1.42,0.05,0.734824
1.44,0.05,0.761756
1.46,0.05,0.7883
1.48,0.05,0.814466
1.5,0.05,0.840264
1.52,0.05,0.865701
1.54,0.05,0.890786
1.56,0.05,0.915528
1.58,0.05,0.939934
1.6,0.05,0.964011
1.62,0.05,0.987767
1.64,0.05,1.01121
1.66,0.05,1.03435
1.68,0.05,1.05718
1.7,0.05,1.07973
1.72,0.05,1.10198
1.74,0.05,1.12396
1.76,0.05,1.14566
1.78,0.05,1.1671
1.8,0.05,1.18827
1.82,0.05,1.20919
1.84,0.05,1.22986
1.86,0.05,1.25028
1.88,0.05,1.27047
1.9,0.05,1.29043
1.92,0.05,1.31015
1.94,0.05,1.32966
1.96,0.05,1.34896
1.98,0.05,1.36804
2,0.05,1.38692
0,0.06,0.00359354
0.02,0.06,-1.12756
0.04,0.06,-1.94206
0.06,0.06,-2.42686
0.08,0.06,-2.67589
0.1,0.06,-2.7774
0.12,0.06,-2.79114
0.14,0.06,-2.75362
0.16,0.06,-2.68649
0.18,0.06,-2.60262
0.2,0.06,-2.5097
0.22,0.06,-2.4124
0.24,0.06,-2.31358
0.26,0.06,-2.215
0.28,0.06,-2.11773
0.3,0.06,-2.02244
0.32,0.06,-1.92948
0.34,0.06,-1.83908
0.36,0.06,-1.7513
0.38,0.06,-1.66617
0.4,0.06,-1.58366
0.42,0.06,-1.50369
0.44,0.06,-1.4262
0.46,0.06,-1.35108
0.48,0.06,-1.27824
0.5,0.06,-1.20759
0.52,0.06,-1.13903
0.54,0.06,-1.07246
0.56,0.06,-1.0078
0.58,0.06,-0.94495
0.6,0.06,-0.883834
0.62,0.06,-0.824372
0.64,0.06,-0.766487
0.66,0.06,-0.710109
0.68,0.06,-0.655171
0.7,0.06,-0.601609
0.72,0.06,-0.549363
0.74,0.06,-0.498377
0.76,0.06,-0.448597
0.78,0.06,-0.399973
0.8,0.06,-0.352458
0.82,0.06,-0.306006
0.84,0.06,-0.260576
0.86,0.06,-0.216127
0.88,0.06,-0.172621
0.9,0.06,-0.130023
0.92,0.06,-0.0882985
0.94,0.06,-0.0474155
0.96,0.06,-0.0073437
0.98,0.06,0.0319458
1,0.06,0.0704803
1.02,0.06,0.108286
1.04,0.06,0.145387
1.06,0.06,0.181807
1.08,0.06,0.217568
1.1,0.06,0.252692
1.12,0.06,0.287198
1.14,0.06,0.321106
1.16,0.06,0.354434
1.18,0.06,0.387199
1.2,0.06,0.419418
1.22,0.06,0.451107
1.24,0.06,0.48228
1.26,0.06,0.512952
1.28,0.06,0.543137
1.3,0.06,0.572848
1.32,0.06,0.602097
1.34,0.06,0.630897
1.36,0.06,0.659259
1.38,0.06,0.687194
1.4,0.06,0.714712
1.42,0.06,0.741824
1.44,0.06,0.76854
1.46,0.06,0.794868
1.48,0.06,0.820819
1.5,0.06,0.8464
1.52,0.06,0.87162
1.54,0.06,0.896488
1.56,0.06,0.92101
1.58,0.06,0.945195
1.6,0.06,0.969051
1.62,0.06,0.992584
1.64,0.06,1.0158
1.66,0.06,1.03871
1.68,0.06,1.06132
1.7,0.06,1.08363
1.72,0.06,1.10566
1.74,0.06,1.1274
1.76,0.06,1.14887
1.78,0.06,1.17006
1.8,0.06,1.191
1.82,0.06,1.21168
1.84,0.06,1.2321
1.86,0.06,1.25228
1.88,0.06,1.27223
1.9,0.06,1.29194
1.92,0.06,1.31142
1.94,0.06,1.33068
1.96,0.06,1.34973
1.98,0.06,1.36856
2,0.06,1.38719
0,0.07,0.00488803
0.02,0.07,-0.922451
0.04,0.07,-1.64204
0.06,0.07,-2.11492
0.08,0.07,-2.3895
0.1,0.07,-2.52712
0.12,0.07,-2.57611
0.14,0.07,-2.56934
0.16,0.07,-2.52793
0.18,0.07,-2.46526
0.2,0.07,-2.38977
0.22,0.07,-2.30687
0.24,0.07,-2.22002
0.26,0.07,-2.13145
0.28,0.07,-2.04264
0.3,0.07,-1.95453
0.32,0.07,-1.86773
0.34,0.07,-1.78262
0.36,0.07,-1.69945
0.38,0.07,-1.61833
0.4,0.07,-1.53933
0.42,0.07,-1.46246
0.44,0.07,-1.38771
0.46,0.07,-1.31504
0.48,0.07,-1.24439
0.5,0.07,-1.1757
0.52,0.07,-1.1089
0.54,0.07,-1.04393
0.56,0.07,-0.980717
0.58,0.07,-0.919187
0.6,0.07,-0.859274
0.62,0.07,-0.800913
0.64,0.07,-0.744041
0.66,0.07,-0.688595
0.68,0.07,-0.634518
0.7,0.07,-0.581753
0.72,0.07,-0.530248
0.74,0.07,-0.479951
0.76,0.07,-0.430814
0.78,0.07,-0.382792
0.8,0.07,-0.335841
0.82,0.07,-0.28992
0.84,0.07,-0.24499
0.86,0.07,-0.201013
0.88,0.07,-0.157954
0.9,0.07,-0.115779
0.92,0.07,-0.0744578
0.94,0.07,-0.0339587
0.96,0.07,0.00574653
0.98,0.07,0.0446853
1,0.07,0.0828835
1.02,0.07,0.120366
1.04,0.07,0.157156
1.06,0.07,0.193276
1.08,0.07,0.228747
1.1,0.07,0.263589
1.12,0.07,0.297823
1.14,0.07,0.331465
1.16,0.07,0.364534
1.18,0.07,0.397047
1.2,0.07,0.429018
1.22,0.07,0.460464
1.24,0.07,0.4914
1.26,0.07,0.521838
1.28,0.07,0.551792
1.3,0.07,0.581275
1.32,0.07,0.610299
1.34,0.07,0.638876
1.36,0.07,0.667016
1.38,0.07,0.694731
1.4,0.07,0.72203
1.42,0.07,0.748924
1.44,0.07,0.775421
1.46,0.07,0.801532
1.48,0.07,0.827264
1.5,0.07,0.852627
1.52,0.07,0.877628
1.54,0.07,0.902275
1.56,0.07,0.926577
1.58,0.07,0.95054
1.6,0.07,0.974172
1.62,0.07,0.99748
1.64,0.07,1.02047
1.66,0.07,1.04315
1.68,0.07,1.06553
1.7,0.07,1.08761
1.72,0.07,1.1094
1.74,0.07,1.13091
1.76,0.07,1.15214
1.78,0.07,1.1731
1.8,0.07,1.19379
1.82,0.07,1.21423
1.84,0.07,1.23441
1.86,0.07,1.25435
1.88,0.07,1.27404
1.9,0.07,1.29351
1.92,0.07,1.31274
1.94,0.07,1.33175
1.96,0.07,1.35055
1.98,0.07,1.36914
2,0.07,1.38752
0,0.08,0.00637961
0.02,0.08,-0.769276
0.04,0.08,-1.4037
0.06,0.08,-1.85256
0.08,0.08,-2.13735
0.1,0.08,-2.29899
0.12,0.08,-2.37502
0.14,0.08,-2.39372
0.16,0.08,-2.37468
0.18,0.08,-2.33109
0.2,0.08,-2.2717
0.22,0.08,-2.20233
0.24,0.08,-2.12688
0.26,0.08,-2.04797
0.28,0.08,-1.96738
0.3,0.08,-1.8863
0.32,0.08,-1.80555
0.34,0.08,-1.72569
0.36,0.08,-1.64707
0.38,0.08,-1.56995
0.4,0.08,-1.49446
0.42,0.08,-1.42071
0.44,0.08,-1.34871
0.46,0.08,-1.2785
0.48,0.08,-1.21005
0.5,0.08,-1.14333
0.52,0.08,-1.07832
0.54,0.08,-1.01497
0.56,0.08,-0.953214
0.58,0.08,-0.893019
0.6,0.08,-0.834326
0.62,0.08,-0.777083
0.64,0.08,-0.721238
0.66,0.08,-0.666739
0.68,0.08,-0.613536
