x,y,V
1,0,0
1.01,0,0.0199007
1.02,0,0.0396053
1.03,0,0.0591176
1.04,0,0.0784414
1.05,0,0.0975803
1.06,0,0.116538
1.07,0,0.135317
1.08,0,0.153922
1.09,0,0.172355
1.1,0,0.19062
1.11,0,0.20872
1.12,0,0.226657
1.13,0,0.244435
1.14,0,0.262057
1.15,0,0.279524
1.16,0,0.29684
1.17,0,0.314007
1.18,0,0.331029
1.19,0,0.347907
1.2,0,0.364643
1.21,0,0.381241
1.22,0,0.397702
1.23,0,0.414028
1.24,0,0.430223
1.25,0,0.446287
1.26,0,0.462223
1.27,0,0.478034
1.28,0,0.49372
1.29,0,0.509284
1.3,0,0.524729
1.31,0,0.540054
1.32,0,0.555263
1.33,0,0.570358
1.34,0,0.585339
1.35,0,0.600209
1.36,0,0.614969
1.37,0,0.629621
1.38,0,0.644167
1.39,0,0.658607
1.4,0,0.672944
1.41,0,0.687179
1.42,0,0.701314
1.43,0,0.715349
1.44,0,0.729286
1.45,0,0.743127
1.46,0,0.756873
1.47,0,0.770525
1.48,0,0.784084
1.49,0,0.797552
1.5,0,0.81093
1.51,0,0.824219
1.52,0,0.837421
1.53,0,0.850535
1.54,0,0.863565
1.55,0,0.87651
1.56,0,0.889372
1.57,0,0.902151
1.58,0,0.91485
1.59,0,0.927468
1.6,0,0.940007
1.61,0,0.952468
1.62,0,0.964852
1.63,0,0.97716
1.64,0,0.989392
1.65,0,1.00155
1.66,0,1.01364
1.67,0,1.02565
1.68,0,1.03759
1.69,0,1.04946
1.7,0,1.06126
1.71,0,1.07299
1.72,0,1.08465
1.73,0,1.09624
1.74,0,1.10777
1.75,0,1.11923
1.76,0,1.13063
1.77,0,1.14196
1.78,0,1.15323
1.79,0,1.16443
1.8,0,1.17557
1.81,0,1.18665
1.82,0,1.19767
1.83,0,1.20863
1.84,0,1.21953
1.85,0,1.23037
1.86,0,1.24115
1.87,0,1.25188
1.88,0,1.26254
1.89,0,1.27315
1.9,0,1.28371
1.91,0,1.29421
1.92,0,1.30465
1.93,0,1.31504
1.94,0,1.32538
1.95,0,1.33566
1.96,0,1.34589
1.97,0,1.35607
1.98,0,1.36619
1.99,0,1.37627
2,0,1.38629
1,0.01,9.9995e-05
1.01,0.01,0.0200712
1.02,0.01,0.0398463
1.03,0.01,0.059429
1.04,0.01,0.078823
1.05,0.01,0.0980319
1.06,0.01,0.117059
1.07,0.01,0.135908
1.08,0.01,0.154581
1.09,0.01,0.173082
1.1,0.01,0.191415
1.11,0.01,0.209581
1.12,0.01,0.227584
1.13,0.01,0.245427
1.14,0.01,0.263112
1.15,0.01,0.280642
1.16,0.01,0.29802
1.17,0.01,0.315248
1.18,0.01,0.332329
1.19,0.01,0.349265
1.2,0.01,0.366058
1.21,0.01,0.382711
1.22,0.01,0.399226
1.23,0.01,0.415605
1.24,0.01,0.43185
1.25,0.01,0.447963
1.26,0.01,0.463947
1.27,0.01,0.479803
1.28,0.01,0.495533
1.29,0.01,0.511139
1.3,0.01,0.526623
1.31,0.01,0.541987
1.32,0.01,0.557233
1.33,0.01,0.572361
1.34,0.01,0.587375
1.35,0.01,0.602275
1.36,0.01,0.617064
1.37,0.01,0.631742
1.38,0.01,0.646312
1.39,0.01,0.660775
1.4,0.01,0.675131
1.41,0.01,0.689384
1.42,0.01,0.703534
1.43,0.01,0.717583
1.44,0.01,0.731532
1.45,0.01,0.745382
1.46,0.01,0.759134
1.47,0.01,0.772791
1.48,0.01,0.786353
1.49,0.01,0.799822
1.5,0.01,0.813198
1.51,0.01,0.826484
1.52,0.01,0.839679
1.53,0.01,0.852786
1.54,0.01,0.865805
1.55,0.01,0.878738
1.56,0.01,0.891585
1.57,0.01,0.904349
1.58,0.01,0.917029
1.59,0.01,0.929627
1.6,0.01,0.942143
1.61,0.01,0.95458
1.62,0.01,0.966937
1.63,0.01,0.979217
1.64,0.01,0.991419
1.65,0.01,1.00355
1.66,0.01,1.0156
1.67,0.01,1.02757
1.68,0.01,1.03947
1.69,0.01,1.05131
1.7,0.01,1.06306
1.71,0.01,1.07475
1.72,0.01,1.08637
1.73,0.01,1.09792
1.74,0.01,1.1094
1.75,0.01,1.12081
1.76,0.01,1.13216
1.77,0.01,1.14344
1.78,0.01,1.15465
1.79,0.01,1.1658
1.8,0.01,1.17689
1.81,0.01,1.18791
1.82,0.01,1.19887
1.83,0.01,1.20977
1.84,0.01,1.22061
1.85,0.01,1.23139
1.86,0.01,1.24211
1.87,0.01,1.25277
1.88,0.01,1.26337
1.89,0.01,1.27392
1.9,0.01,1.28441
1.91,0.01,1.29484
1.92,0.01,1.30522
1.93,0.01,1.31554
1.94,0.01,1.32581
1.95,0.01,1.33603
1.96,0.01,1.34619
1.97,0.01,1.3563
1.98,0.01,1.36636
1.99,0.01,1.37636
2,0.01,1.38632
1,0.02,0.00039992
1.01,0.02,0.0204378
1.02,0.02,0.0402796
1.03,0.02,0.0599291
1.04,0.02,0.0793898
1.05,0.02,0.0986652
1.06,0.02,0.117759
1.07,0.02,0.136673
1.08,0.02,0.155412
1.09,0.02,0.173978
1.1,0.02,0.192375
1.11,0.02,0.210605
1.12,0.02,0.228671
1.13,0.02,0.246576
1.14,0.02,0.264323
1.15,0.02,0.281913
1.16,0.02,0.29935
1.17,0.02,0.316637
1.18,0.02,0.333774
1.19,0.02,0.350766
1.2,0.02,0.367613
1.21,0.02,0.384319
1.22,0.02,0.400886
1.23,0.02,0.417315
1.24,0.02,0.433608
1.25,0.02,0.449769
1.26,0.02,0.465798
1.27,0.02,0.481697
1.28,0.02,0.497469
1.29,0.02,0.513116
1.3,0.02,0.528638
1.31,0.02,0.544039
1.32,0.02,0.559319
1.33,0.02,0.57448
1.34,0.02,0.589525
1.35,0.02,0.604454
1.36,0.02,0.619269
1.37,0.02,0.633972
1.38,0.02,0.648564
1.39,0.02,0.663047
1.4,0.02,0.677423
1.41,0.02,0.691692
1.42,0.02,0.705856
1.43,0.02,0.719917
1.44,0.02,0.733876
1.45,0.02,0.747734
1.46,0.02,0.761492
1.47,0.02,0.775153
1.48,0.02,0.788716
1.49,0.02,0.802184
1.5,0.02,0.815558
1.51,0.02,0.828838
1.52,0.02,0.842026
1.53,0.02,0.855124
1.54,0.02,0.868132
1.55,0.02,0.881052
1.56,0.02,0.893884
1.57,0.02,0.906629
1.58,0.02,0.91929
1.59,0.02,0.931866
1.6,0.02,0.94436
1.61,0.02,0.956771
1.62,0.02,0.969101
1.63,0.02,0.981351
1.64,0.02,0.993522
1.65,0.02,1.00561
1.66,0.02,1.01763
1.67,0.02,1.02957
1.68,0.02,1.04143
1.69,0.02,1.05322
1.7,0.02,1.06494
1.71,0.02,1.07659
1.72,0.02,1.08816
1.73,0.02,1.09966
1.74,0.02,1.11109
1.75,0.02,1.12245
1.76,0.02,1.13375
1.77,0.02,1.14498
1.78,0.02,1.15614
1.79,0.02,1.16723
1.8,0.02,1.17826
1.81,0.02,1.18923
1.82,0.02,1.20013
1.83,0.02,1.21097
1.84,0.02,1.22175
1.85,0.02,1.23247
1.86,0.02,1.24312
1.87,0.02,1.25372
1.88,0.02,1.26426
1.89,0.02,1.27474
1.9,0.02,1.28516
1.91,0.02,1.29553
1.92,0.02,1.30584
1.93,0.02,1.3161
1.94,0.02,1.3263
1.95,0.02,1.33644
1.96,0.02,1.34654
1.97,0.02,1.35658
1.98,0.02,1.36657
1.99,0.02,1.37651
2,0.02,1.38639
