x,y,V
1.235,0.01,1.49827
1.24,0.01,1.5105
1.245,0.01,1.52279
1.25,0.01,1.53512
1.255,0.01,1.54751
1.26,0.01,1.55995
1.265,0.01,1.57243
1.27,0.01,1.58497
1.275,0.01,1.59756
1.28,0.01,1.6102
1.285,0.01,1.62289
1.29,0.01,1.63563
1.295,0.01,1.64842
1.3,0.01,1.66126
1.305,0.01,1.67415
1.31,0.01,1.6871
1.315,0.01,1.70009
1.32,0.01,1.71314
1.325,0.01,1.72623
1.33,0.01,1.73938
1.335,0.01,1.75257
1.34,0.01,1.76582
1.345,0.01,1.77912
1.35,0.01,1.79247
1.355,0.01,1.80587
1.36,0.01,1.81932
1.365,0.01,1.83282
1.37,0.01,1.84637
1.375,0.01,1.85998
1.38,0.01,1.87363
1.385,0.01,1.88733
1.39,0.01,1.90109
1.395,0.01,1.9149
1.4,0.01,1.92875
1.405,0.01,1.94266
1.41,0.01,1.95662
1.415,0.01,1.97063
1.42,0.01,1.98469
1.425,0.01,1.9988
1.43,0.01,2.01296
1.435,0.01,2.02717
1.44,0.01,2.04144
1.445,0.01,2.05575
1.45,0.01,2.07012
1.455,0.01,2.08453
1.46,0.01,2.099
1.465,0.01,2.11352
1.47,0.01,2.12809
1.475,0.01,2.14271
1.48,0.01,2.15738
1.485,0.01,2.1721
1.49,0.01,2.18687
1.495,0.01,2.20169
1.5,0.01,2.21657
1.505,0.01,2.23149
1.51,0.01,2.24647
1.515,0.01,2.2615
1.52,0.01,2.27657
1.525,0.01,2.2917
1.53,0.01,2.30688
1.535,0.01,2.32211
1.54,0.01,2.33739
1.545,0.01,2.35272
1.55,0.01,2.36811
1.555,0.01,2.38354
1.56,0.01,2.39902
1.565,0.01,2.41456
1.57,0.01,2.43014
1.575,0.01,2.44578
1.58,0.01,2.46147
1.585,0.01,2.47721
1.59,0.01,2.493
1.595,0.01,2.50884
1.6,0.01,2.52473
1.605,0.01,2.54067
1.61,0.01,2.55666
1.615,0.01,2.57271
1.62,0.01,2.5888
1.625,0.01,2.60495
1.63,0.01,2.62114
1.635,0.01,2.63739
1.64,0.01,2.65369
1.645,0.01,2.67004
1.65,0.01,2.68644
1.655,0.01,2.70289
1.66,0.01,2.71939
1.665,0.01,2.73594
1.67,0.01,2.75254
1.675,0.01,2.7692
1.68,0.01,2.7859
1.685,0.01,2.80265
1.69,0.01,2.81946
1.695,0.01,2.83632
1.7,0.01,2.85322
1.705,0.01,2.87018
1.71,0.01,2.88719
1.715,0.01,2.90425
1.72,0.01,2.92136
1.725,0.01,2.93852
1.73,0.01,2.95573
1.735,0.01,2.97299
1.74,0.01,2.99031
1.745,0.01,3.00767
1.75,0.01,3.02508
1.755,0.01,3.04255
1.76,0.01,3.06006
1.765,0.01,3.07763
1.77,0.01,3.09524
1.775,0.01,3.11291
1.78,0.01,3.13063
1.785,0.01,3.1484
1.79,0.01,3.16622
1.795,0.01,3.18409
1.8,0.01,3.202
1.805,0.01,3.21998
1.81,0.01,3.238
1.815,0.01,3.25607
1.82,0.01,3.27419
1.825,0.01,3.29236
1.83,0.01,3.31058
1.835,0.01,3.32886
1.84,0.01,3.34718
1.845,0.01,3.36556
1.85,0.01,3.38398
1.855,0.01,3.40246
1.86,0.01,3.42098
1.865,0.01,3.43956
1.87,0.01,3.45818
1.875,0.01,3.47686
1.88,0.01,3.49559
1.885,0.01,3.51436
1.89,0.01,3.53319
1.895,0.01,3.55207
1.9,0.01,3.571
1.905,0.01,3.58998
1.91,0.01,3.609
1.915,0.01,3.62808
1.92,0.01,3.64721
1.925,0.01,3.66639
1.93,0.01,3.68562
1.935,0.01,3.7049
1.94,0.01,3.72423
1.945,0.01,3.74361
1.95,0.01,3.76304
1.955,0.01,3.78252
1.96,0.01,3.80205
1.965,0.01,3.82163
1.97,0.01,3.84126
1.975,0.01,3.86094
1.98,0.01,3.88068
1.985,0.01,3.90046
1.99,0.01,3.92029
1.995,0.01,3.94017
2,0.01,3.9601
1,0.02,0.9604
1.005,0.02,0.970115
1.01,0.02,0.979881
1.015,0.02,0.989696
1.02,0.02,0.999562
1.025,0.02,1.00948
1.03,0.02,1.01944
1.035,0.02,1.02946
1.04,0.02,1.03953
1.045,0.02,1.04964
1.05,0.02,1.05981
1.055,0.02,1.07002
1.06,0.02,1.08029
1.065,0.02,1.09061
1.07,0.02,1.10098
1.075,0.02,1.11139
1.08,0.02,1.12186
1.085,0.02,1.13238
1.09,0.02,1.14295
1.095,0.02,1.15357
1.1,0.02,1.16424
1.105,0.02,1.17496
1.11,0.02,1.18573
1.115,0.02,1.19656
1.12,0.02,1.20743
1.125,0.02,1.21835
1.13,0.02,1.22933
1.135,0.02,1.24035
1.14,0.02,1.25142
1.145,0.02,1.26255
1.15,0.02,1.27373
1.155,0.02,1.28495
1.16,0.02,1.29623
1.165,0.02,1.30756
1.17,0.02,1.31894
1.175,0.02,1.33037
1.18,0.02,1.34185
1.185,0.02,1.35339
1.19,0.02,1.36497
1.195,0.02,1.3766
1.2,0.02,1.38829
1.205,0.02,1.40002
1.21,0.02,1.41181
1.215,0.02,1.42365
1.22,0.02,1.43554
1.225,0.02,1.44748
1.23,0.02,1.45947
1.235,0.02,1.47151
1.24,0.02,1.48361
1.245,0.02,1.49575
1.25,0.02,1.50795
1.255,0.02,1.52019
1.26,0.02,1.53249
1.265,0.02,1.54484
1.27,0.02,1.55724
1.275,0.02,1.5697
1.28,0.02,1.5822
1.285,0.02,1.59475
1.29,0.02,1.60736
1.295,0.02,1.62002
1.3,0.02,1.63273
1.305,0.02,1.64549
1.31,0.02,1.6583
1.315,0.02,1.67116
1.32,0.02,1.68407
1.325,0.02,1.69704
1.33,0.02,1.71006
1.335,0.02,1.72313
1.34,0.02,1.73625
1.345,0.02,1.74942
1.35,0.02,1.76264
1.355,0.02,1.77592
1.36,0.02,1.78924
1.365,0.02,1.80262
1.37,0.02,1.81605
1.375,0.02,1.82953
1.38,0.02,1.84306
1.385,0.02,1.85665
1.39,0.02,1.87028
1.395,0.02,1.88397
1.4,0.02,1.89771
1.405,0.02,1.9115
1.41,0.02,1.92534
1.415,0.02,1.93923
1.42,0.02,1.95318
1.425,0.02,1.96718
1.43,0.02,1.98123
1.435,0.02,1.99533
1.44,0.02,2.00948
1.445,0.02,2.02368
1.45,0.02,2.03794
1.455,0.02,2.05225
1.46,0.02,2.0666
1.465,0.02,2.08102
1.47,0.02,2.09548
1.475,0.02,2.10999
1.48,0.02,2.12456
1.485,0.02,2.13918
1.49,0.02,2.15385
1.495,0.02,2.16857
1.5,0.02,2.18334
1.505,0.02,2.19816
1.51,0.02,2.21304
1.515,0.02,2.22797
1.52,0.02,2.24295
1.525,0.02,2.25798
1.53,0.02,2.27306
1.535,0.02,2.2882
1.54,0.02,2.30338
1.545,0.02,2.31862
1.55,0.02,2.33391
1.555,0.02,2.34926
1.56,0.02,2.36465
1.565,0.02,2.38009
1.57,0.02,2.39559
1.575,0.02,2.41114
1.58,0.02,2.42674
1.585,0.02,2.44239
1.59,0.02,2.4581
1.595,0.02,2.47385
1.6,0.02,2.48966
1.605,0.02,2.50552
1.61,0.02,2.52143
1.615,0.02,2.53739
1.62,0.02,2.55341
1.625,0.02,2.56947
1.63,0.02,2.58559
1.635,0.02,2.60176
1.64,0.02,2.61798
1.645,0.02,2.63425
1.65,0.02,2.65058
1.655,0.02,2.66695
1.66,0.02,2.68338
1.665,0.02,2.69986
1.67,0.02,2.71639
1.675,0.02,2.73297
1.68,0.02,2.7496
1.685,0.02,2.76629
1.69,0.02,2.78302
1.695,0.02,2.79981
1.7,0.02,2.81665
1.705,0.02,2.83354
1.71,0.02,2.85048
1.715,0.02,2.86747
1.72,0.02,2.88452
1.725,0.02,2.90162
1.73,0.02,2.91876
1.735,0.02,2.93596
1.74,0.02,2.95321
1.745,0.02,2.97051
1.75,0.02,2.98787
1.755,0.02,3.00527
1.76,0.02,3.02273
1.765,0.02,3.04023
1.77,0.02,3.05779
1.775,0.02,3.0754
1.78,0.02,3.09306
1.785,0.02,3.11077
1.79,0.02,3.12853
1.795,0.02,3.14635
1.8,0.02,3.16421
1.805,0.02,3.18213
1.81,0.02,3.20009
1.815,0.02,3.21811
1.82,0.02,3.23618
1.825,0.02,3.2543
1.83,0.02,3.27247
1.835,0.02,3.29069
1.84,0.02,3.30896
1.845,0.02,3.32729
1.85,0.02,3.34566
1.855,0.02,3.36409
1.86,0.02,3.38256
1.865,0.02,3.40109
1.87,0.02,3.41967
1.875,0.02,3.43829
1.88,0.02,3.45697
1.885,0.02,3.4757
1.89,0.02,3.49448
1.895,0.02,3.51331
1.9,0.02,3.53219
1.905,0.02,3.55113
1.91,0.02,3.57011
1.915,0.02,3.58914
1.92,0.02,3.60822
1.925,0.02,3.62736
1.93,0.02,3.64654
1.935,0.02,3.66578
1.94,0.02,3.68506
1.945,0.02,3.7044
1.95,0.02,3.72378
1.955,0.02,3.74322
1.96,0.02,3.7627
1.965,0.02,3.78224
1.97,0.02,3.80183
1.975,0.02,3.82146
1.98,0.02,3.84115
1.985,0.02,3.86089
1.99,0.02,3.88068
1.995,0.02,3.90051
2,0.02,3.9204
1,0.03,0.9409
1.005,0.03,0.950461
1.01,0.03,0.960071
1.015,0.03,0.969732
1.02,0.03,0.979443
1.025,0.03,0.989204
1.03,0.03,0.999015
1.035,0.03,1.00888
1.04,0.03,1.01879
1.045,0.03,1.02875
1.05,0.03,1.03876
1.055,0.03,1.04883
1.06,0.03,1.05894
1.065,0.03,1.0691
1.07,0.03,1.07932
1.075,0.03,1.08958
1.08,0.03,1.0999
1.085,0.03,1.11026
1.09,0.03,1.12068
1.095,0.03,1.13115
1.1,0.03,1.14166
1.105,0.03,1.15223
1.11,0.03,1.16285
1.115,0.03,1.17352
1.12,0.03,1.18424
1.125,0.03,1.19502
1.13,0.03,1.20584
1.135,0.03,1.21671
1.14,0.03,1.22764
1.145,0.03,1.23862
1.15,0.03,1.24964
1.155,0.03,1.26072
1.16,0.03,1.27185
1.165,0.03,1.28303
1.17,0.03,1.29426
1.175,0.03,1.30555
1.18,0.03,1.31688
1.185,0.03,1.32827
1.19,0.03,1.33971
1.195,0.03,1.3512
1.2,0.03,1.36274
1.205,0.03,1.37433
1.21,0.03,1.38597
1.215,0.03,1.39767
1.22,0.03,1.40941
1.225,0.03,1.42121
1.23,0.03,1.43306
1.235,0.03,1.44496
1.24,0.03,1.45691
1.245,0.03,1.46892
1.25,0.03,1.48098
1.255,0.03,1.49308
1.26,0.03,1.50524
1.265,0.03,1.51746
1.27,0.03,1.52972
1.275,0.03,1.54204
1.28,0.03,1.5544
1.285,0.03,1.56682
1.29,0.03,1.57929
1.295,0.03,1.59182
1.3,0.03,1.60439
1.305,0.03,1.61702
1.31,0.03,1.6297
1.315,0.03,1.64243
1.32,0.03,1.65522
1.325,0.03,1.66805
1.33,0.03,1.68094
1.335,0.03,1.69388
1.34,0.03,1.70688
1.345,0.03,1.71992
1.35,0.03,1.73302
1.355,0.03,1.74617
1.36,0.03,1.75937
1.365,0.03,1.77262
1.37,0.03,1.78593
1.375,0.03,1.79929
1.38,0.03,1.8127
1.385,0.03,1.82616
1.39,0.03,1.83968
1.395,0.03,1.85325
1.4,0.03,1.86687
1.405,0.03,1.88054
1.41,0.03,1.89427
1.415,0.03,1.90805
1.42,0.03,1.92188
1.425,0.03,1.93576
1.43,0.03,1.9497
1.435,0.03,1.96368
1.44,0.03,1.97772
1.445,0.03,1.99182
1.45,0.03,2.00596
1.455,0.03,2.02016
1.46,0.03,2.03441
1.465,0.03,2.04872
1.47,0.03,2.06307
1.475,0.03,2.07748
1.48,0.03,2.09194
1.485,0.03,2.10646
1.49,0.03,2.12102
1.495,0.03,2.13564
1.5,0.03,2.15031
1.505,0.03,2.16504
1.51,0.03,2.17982
1.515,0.03,2.19465
1.52,0.03,2.20953
1.525,0.03,2.22446
1.53,0.03,2.23945
1.535,0.03,2.25449
1.54,0.03,2.26958
1.545,0.03,2.28473
1.55,0.03,2.29993
1.555,0.03,2.31518
1.56,0.03,2.33048
1.565,0.03,2.34584
1.57,0.03,2.36124
1.575,0.03,2.3767
1.58,0.03,2.39222
1.585,0.03,2.40778
1.59,0.03,2.4234
1.595,0.03,2.43907
1.6,0.03,2.4548
1.605,0.03,2.47057
1.61,0.03,2.4864
1.615,0.03,2.50228
1.62,0.03,2.51822
1.625,0.03,2.5342
1.63,0.03,2.55024
1.635,0.03,2.56633
1.64,0.03,2.58248
1.645,0.03,2.59867
1.65,0.03,2.61492
1.655,0.03,2.63122
1.66,0.03,2.64757
1.665,0.03,2.66398
1.67,0.03,2.68044
1.675,0.03,2.69695
1.68,0.03,2.71351
1.685,0.03,2.73012
1.69,0.03,2.74679
1.695,0.03,2.76351
1.7,0.03,2.78028
1.705,0.03,2.7971
1.71,0.03,2.81398
1.715,0.03,2.8309
1.72,0.03,2.84788
1.725,0.03,2.86492
1.73,0.03,2.882
1.735,0.03,2.89914
1.74,0.03,2.91632
1.745,0.03,2.93356
1.75,0.03,2.95085
1.755,0.03,2.9682
1.76,0.03,2.98559
1.765,0.03,3.00304
1.77,0.03,3.02054
1.775,0.03,3.03809
1.78,0.03,3.05569
1.785,0.03,3.07335
1.79,0.03,3.09105
1.795,0.03,3.10881
1.8,0.03,3.12662
1.805,0.03,3.14448
1.81,0.03,3.16239
1.815,0.03,3.18036
1.82,0.03,3.19837
1.825,0.03,3.21644
1.83,0.03,3.23456
1.835,0.03,3.25273
1.84,0.03,3.27095
1.845,0.03,3.28922
1.85,0.03,3.30755
1.855,0.03,3.32592
1.86,0.03,3.34435
1.865,0.03,3.36282
1.87,0.03,3.38135
1.875,0.03,3.39993
1.88,0.03,3.41856
1.885,0.03,3.43724
1.89,0.03,3.45598
1.895,0.03,3.47476
1.9,0.03,3.49359
1.905,0.03,3.51248
1.91,0.03,3.53141
1.915,0.03,3.5504
1.92,0.03,3.56944
1.925,0.03,3.58853
1.93,0.03,3.60767
1.935,0.03,3.62685
1.94,0.03,3.64609
1.945,0.03,3.66538
1.95,0.03,3.68473
1.955,0.03,3.70412
1.96,0.03,3.72356
1.965,0.03,3.74305
1.97,0.03,3.76259
1.975,0.03,3.78218
1.98,0.03,3.80183
1.985,0.03,3.82152
1.99,0.03,3.84126
1.995,0.03,3.86106
2,0.03,3.8809
1,0.04,0.9216
1.005,0.04,0.931006
1.01,0.04,0.940462
1.015,0.04,0.949968
1.02,0.04,0.959525
1.025,0.04,0.969131
1.03,0.04,0.978788
1.035,0.04,0.988495
1.04,0.04,0.998253
1.045,0.04,1.00806
1.05,0.04,1.01792
1.055,0.04,1.02783
1.06,0.04,1.03779
1.065,0.04,1.0478
1.07,0.04,1.05786
1.075,0.04,1.06797
1.08,0.04,1.07813
1.085,0.04,1.08834
1.09,0.04,1.09861
1.095,0.04,1.10892
1.1,0.04,1.11929
1.105,0.04,1.12971
1.11,0.04,1.14017
1.115,0.04,1.15069
1.12,0.04,1.16126
1.125,0.04,1.17189
1.13,0.04,1.18256
1.135,0.04,1.19328
1.14,0.04,1.20406
1.145,0.04,1.21488
1.15,0.04,1.22576
1.155,0.04,1.23669
1.16,0.04,1.24767
1.165,0.04,1.25871
1.17,0.04,1.26979
1.175,0.04,1.28093
1.18,0.04,1.29212
1.185,0.04,1.30336
1.19,0.04,1.31465
1.195,0.04,1.32599
1.2,0.04,1.33739
1.205,0.04,1.34883
1.21,0.04,1.36033
1.215,0.04,1.37189
1.22,0.04,1.38349
1.225,0.04,1.39515
1.23,0.04,1.40685
1.235,0.04,1.41861
1.24,0.04,1.43043
1.245,0.04,1.44229
1.25,0.04,1.45421
1.255,0.04,1.46618
1.26,0.04,1.4782
1.265,0.04,1.49027
1.27,0.04,1.5024
1.275,0.04,1.51458
1.28,0.04,1.52681
1.285,0.04,1.5391
1.29,0.04,1.55143
1.295,0.04,1.56382
1.3,0.04,1.57627
1.305,0.04,1.58876
1.31,0.04,1.60131
1.315,0.04,1.61391
1.32,0.04,1.62657
1.325,0.04,1.63927
1.33,0.04,1.65203
1.335,0.04,1.66484
1.34,0.04,1.67771
1.345,0.04,1.69063
1.35,0.04,1.7036
1.355,0.04,1.71662
1.36,0.04,1.7297
1.365,0.04,1.74283
1.37,0.04,1.75602
1.375,0.04,1.76925
1.38,0.04,1.78254
1.385,0.04,1.79589
1.39,0.04,1.80928
1.395,0.04,1.82273
1.4,0.04,1.83624
1.405,0.04,1.84979
1.41,0.04,1.8634
1.415,0.04,1.87706
1.42,0.04,1.89078
1.425,0.04,1.90455
1.43,0.04,1.91837
1.435,0.04,1.93225
1.44,0.04,1.94618
1.445,0.04,1.96016
1.45,0.04,1.9742
1.455,0.04,1.98829
1.46,0.04,2.00243
1.465,0.04,2.01663
1.47,0.04,2.03088
1.475,0.04,2.04518
1.48,0.04,2.05954
1.485,0.04,2.07395
1.49,0.04,2.08841
1.495,0.04,2.10293
1.5,0.04,2.1175
1.505,0.04,2.13212
1.51,0.04,2.1468
1.515,0.04,2.16153
1.52,0.04,2.17632
1.525,0.04,2.19115
1.53,0.04,2.20604
1.535,0.04,2.22099
1.54,0.04,2.23599
1.545,0.04,2.25104
1.55,0.04,2.26615
1.555,0.04,2.2813
1.56,0.04,2.29652
1.565,0.04,2.31178
1.57,0.04,2.3271
1.575,0.04,2.34248
1.58,0.04,2.3579
1.585,0.04,2.37338
1.59,0.04,2.38891
1.595,0.04,2.4045
1.6,0.04,2.42014
1.605,0.04,2.43583
1.61,0.04,2.45158
1.615,0.04,2.46738
1.62,0.04,2.48323
1.625,0.04,2.49914
1.63,0.04,2.5151
1.635,0.04,2.53111
1.64,0.04,2.54718
1.645,0.04,2.5633
1.65,0.04,2.57947
1.655,0.04,2.59569
1.66,0.04,2.61197
1.665,0.04,2.62831
1.67,0.04,2.64469
1.675,0.04,2.66113
1.68,0.04,2.67762
1.685,0.04,2.69416
1.69,0.04,2.71076
1.695,0.04,2.72741
1.7,0.04,2.74411
1.705,0.04,2.76087
1.71,0.04,2.77768
1.715,0.04,2.79454
1.72,0.04,2.81145
1.725,0.04,2.82842
1.73,0.04,2.84544
1.735,0.04,2.86251
1.74,0.04,2.87964
1.745,0.04,2.89682
1.75,0.04,2.91405
1.755,0.04,2.93133
1.76,0.04,2.94867
1.765,0.04,2.96605
1.77,0.04,2.98349
1.775,0.04,3.00099
1.78,0.04,3.01853
1.785,0.04,3.03613
1.79,0.04,3.05378
1.795,0.04,3.07148
1.8,0.04,3.08923
1.805,0.04,3.10704
1.81,0.04,3.1249
1.815,0.04,3.14281
1.82,0.04,3.16077
1.825,0.04,3.17878
1.83,0.04,3.19685
1.835,0.04,3.21497
1.84,0.04,3.23314
1.845,0.04,3.25136
1.85,0.04,3.26963
1.855,0.04,3.28796
1.86,0.04,3.30633
1.865,0.04,3.32476
1.87,0.04,3.34324
1.875,0.04,3.36177
1.88,0.04,3.38035
1.885,0.04,3.39899
1.89,0.04,3.41767
1.895,0.04,3.43641
1.9,0.04,3.45519
1.905,0.04,3.47403
1.91,0.04,3.49292
1.915,0.04,3.51186
1.92,0.04,3.53085
1.925,0.04,3.5499
1.93,0.04,3.56899
1.935,0.04,3.58813
1.94,0.04,3.60733
1.945,0.04,3.62657
1.95,0.04,3.64587
1.955,0.04,3.66522
1.96,0.04,3.68461
1.965,0.04,3.70406
1.97,0.04,3.72356
1.975,0.04,3.74311
1.98,0.04,3.7627
1.985,0.04,3.78235
1.99,0.04,3.80205
1.995,0.04,3.8218
2,0.04,3.8416
1,0.05,0.9025
1.005,0.05,0.911752
1.01,0.05,0.921053
1.015,0.05,0.930405
1.02,0.05,0.939807
1.025,0.05,0.949259
1.03,0.05,0.958762
1.035,0.05,0.968315
1.04,0.05,0.977918
1.045,0.05,0.987572
1.05,0.05,0.997276
1.055,0.05,1.00703
1.06,0.05,1.01684
1.065,0.05,1.02669
1.07,0.05,1.0366
1.075,0.05,1.04656
1.08,0.05,1.05657
1.085,0.05,1.06663
1.09,0.05,1.07674
1.095,0.05,1.0869
1.1,0.05,1.09712
1.105,0.05,1.10738
1.11,0.05,1.1177
1.115,0.05,1.12807
1.12,0.05,1.13849
1.125,0.05,1.14896
1.13,0.05,1.15948
1.135,0.05,1.17005
1.14,0.05,1.18068
1.145,0.05,1.19136
1.15,0.05,1.20209
1.155,0.05,1.21287
1.16,0.05,1.2237
1.165,0.05,1.23459
1.17,0.05,1.24552
1.175,0.05,1.25651
1.18,0.05,1.26756
1.185,0.05,1.27865
1.19,0.05,1.2898
1.195,0.05,1.30099
1.2,0.05,1.31224
1.205,0.05,1.32355
1.21,0.05,1.3349
1.215,0.05,1.34631
1.22,0.05,1.35777
1.225,0.05,1.36929
1.23,0.05,1.38085
1.235,0.05,1.39247
1.24,0.05,1.40415
1.245,0.05,1.41587
1.25,0.05,1.42765
1.255,0.05,1.43948
1.26,0.05,1.45136
1.265,0.05,1.4633
1.27,0.05,1.47529
1.275,0.05,1.48733
1.28,0.05,1.49943
1.285,0.05,1.51158
1.29,0.05,1.52378
1.295,0.05,1.53604
1.3,0.05,1.54835
1.305,0.05,1.56071
1.31,0.05,1.57313
1.315,0.05,1.5856
1.32,0.05,1.59812
1.325,0.05,1.6107
1.33,0.05,1.62333
1.335,0.05,1.63601
1.34,0.05,1.64875
1.345,0.05,1.66154
1.35,0.05,1.67439
1.355,0.05,1.68729
1.36,0.05,1.70024
1.365,0.05,1.71325
1.37,0.05,1.72631
1.375,0.05,1.73943
1.38,0.05,1.7526
1.385,0.05,1.76582
1.39,0.05,1.7791
1.395,0.05,1.79243
1.4,0.05,1.80581
1.405,0.05,1.81925
1.41,0.05,1.83274
1.415,0.05,1.84629
1.42,0.05,1.85989
1.425,0.05,1.87355
1.43,0.05,1.88726
1.435,0.05,1.90102
1.44,0.05,1.91484
1.445,0.05,1.92871
1.45,0.05,1.94264
1.455,0.05,1.95662
1.46,0.05,1.97065
1.465,0.05,1.98474
1.47,0.05,1.99889
1.475,0.05,2.01308
1.48,0.05,2.02734
1.485,0.05,2.04164
1.49,0.05,2.056
1.495,0.05,2.07042
1.5,0.05,2.08489
1.505,0.05,2.09941
1.51,0.05,2.11399
1.515,0.05,2.12862
1.52,0.05,2.14331
