x,y,V_teorica
0.3030303,0.25252525,0.0025507601
0.3030303,0.26262626,0.0016324865
0.3030303,0.27272727,0.00091827365
0.3030303,0.28282828,0.00040812162
0.3030303,0.29292929,0.00010203041
0.3030303,0.3030303,0
0.3030303,0.31313131,0.00010203041
0.3030303,0.32323232,0.00040812162
0.3030303,0.33333333,0.00091827365
0.3030303,0.34343434,0.0016324865
0.3030303,0.35353535,0.0025507601
0.3030303,0.36363636,0.0036730946
0.3030303,0.37373737,0.0049994898
0.3030303,0.38383838,0.0065299459
0.3030303,0.39393939,0.0082644628
0.3030303,0.4040404,0.010203041
0.3030303,0.41414141,0.012345679
0.3030303,0.42424242,0.014692378
0.3030303,0.43434343,0.017243138
0.3030303,0.44444444,0.019997959
0.3030303,0.45454545,0.022956841
0.3030303,0.46464646,0.026119784
0.3030303,0.47474747,0.029486787
0.3030303,0.48484848,0.033057851
0.3030303,0.49494949,0.036832976
0.3030303,0.50505051,0.040812162
0.3030303,0.51515152,0.044995409
0.3030303,0.52525253,0.049382716
0.3030303,0.53535354,0.053974084
0.3030303,0.54545455,0.058769513
0.3030303,0.55555556,0.063769003
0.3030303,0.56565657,0.068972554
0.3030303,0.57575758,0.074380165
0.3030303,0.58585859,0.079991838
0.3030303,0.5959596,0.085807571
0.3030303,0.60606061,0.091827365
0.3030303,0.61616162,0.098051219
0.3030303,0.62626263,0.10447913
0.3030303,0.63636364,0.11111111
0.3030303,0.64646465,0.11794715
0.3030303,0.65656566,0.12498725
0.3030303,0.66666667,0.1322314
0.3030303,0.67676768,0.13967962
0.3030303,0.68686869,0.1473319
0.3030303,0.6969697,0.15518825
0.3030303,0.70707071,0.16324865
0.3030303,0.71717172,0.17151311
0.3030303,0.72727273,0.17998163
0.3030303,0.73737374,0.18865422
0.3030303,0.74747475,0.19753086
0.3030303,0.75757576,0.20661157
0.3030303,0.76767677,0.21589634
0.3030303,0.77777778,0.22538516
0.3030303,0.78787879,0.23507805
0.3030303,0.7979798,0.244975
0.3030303,0.80808081,0.25507601
0.3030303,0.81818182,0.26538108
0.3030303,0.82828283,0.27589022
0.3030303,0.83838384,0.28660341
0.3030303,0.84848485,0.29752066
0.3030303,0.85858586,0.30864198
0.3030303,0.86868687,0.31996735
0.3030303,0.87878788,0.33149679
0.3030303,0.88888889,0.34323028
0.3030303,0.8989899,0.35516784
0.3030303,0.90909091,0.36730946
0.3030303,0.91919192,0.37965514
0.3030303,0.92929293,0.39220488
0.3030303,0.93939394,0.40495868
0.3030303,0.94949495,0.41791654
0.3030303,0.95959596,0.43107846
0.3030303,0.96969697,0.44444444
0.3030303,0.97979798,0.45801449
0.3030303,0.98989899,0.47178859
0.3030303,1,0.48576676
0.32323232,0,0.10447913
0.32323232,0.01010101,0.098051219
0.32323232,0.02020202,0.091827365
0.32323232,0.03030303,0.085807571
0.32323232,0.04040404,0.079991838
0.32323232,0.050505051,0.074380165
0.32323232,0.060606061,0.068972554
0.32323232,0.070707071,0.063769003
0.32323232,0.080808081,0.058769513
0.32323232,0.090909091,0.053974084
0.32323232,0.1010101,0.049382716
0.32323232,0.11111111,0.044995409
0.32323232,0.12121212,0.040812162
0.32323232,0.13131313,0.036832976
0.32323232,0.14141414,0.033057851
0.32323232,0.15151515,0.029486787
0.32323232,0.16161616,0.026119784
0.32323232,0.17171717,0.022956841
0.32323232,0.18181818,0.019997959
0.32323232,0.19191919,0.017243138
0.32323232,0.2020202,0.014692378
0.32323232,0.21212121,0.012345679
0.32323232,0.22222222,0.010203041
0.32323232,0.23232323,0.0082644628
0.32323232,0.24242424,0.0065299459
0.32323232,0.25252525,0.0049994898
0.32323232,0.26262626,0.0036730946
0.32323232,0.27272727,0.0025507601
0.32323232,0.28282828,0.0016324865
0.32323232,0.29292929,0.00091827365
0.32323232,0.3030303,0.00040812162
0.32323232,0.31313131,0.00010203041
0.32323232,0.32323232,0
0.32323232,0.33333333,0.00010203041
0.32323232,0.34343434,0.00040812162
0.32323232,0.35353535,0.00091827365
0.32323232,0.36363636,0.0016324865
0.32323232,0.37373737,0.0025507601
0.32323232,0.38383838,0.0036730946
0.32323232,0.39393939,0.0049994898
0.32323232,0.4040404,0.0065299459
0.32323232,0.41414141,0.0082644628
0.32323232,0.42424242,0.010203041
0.32323232,0.43434343,0.012345679
0.32323232,0.44444444,0.014692378
0.32323232,0.45454545,0.017243138
0.32323232,0.46464646,0.019997959
0.32323232,0.47474747,0.022956841
0.32323232,0.48484848,0.026119784
0.32323232,0.49494949,0.029486787
0.32323232,0.50505051,0.033057851
0.32323232,0.51515152,0.036832976
0.32323232,0.52525253,0.040812162
0.32323232,0.53535354,0.044995409
0.32323232,0.54545455,0.049382716
0.32323232,0.55555556,0.053974084
0.32323232,0.56565657,0.058769513
0.32323232,0.57575758,0.063769003
0.32323232,0.58585859,0.068972554
0.32323232,0.5959596,0.074380165
0.32323232,0.60606061,0.079991838
0.32323232,0.61616162,0.085807571
0.32323232,0.62626263,0.091827365
0.32323232,0.63636364,0.098051219
0.32323232,0.64646465,0.10447913
0.32323232,0.65656566,0.11111111
0.32323232,0.66666667,0.11794715
0.32323232,0.67676768,0.12498725
0.32323232,0.68686869,0.1322314
0.32323232,0.6969697,0.13967962
0.32323232,0.70707071,0.1473319
0.32323232,0.71717172,0.15518825
0.32323232,0.72727273,0.16324865
0.32323232,0.73737374,0.17151311
0.32323232,0.74747475,0.17998163
0.32323232,0.75757576,0.18865422
0.32323232,0.76767677,0.19753086
0.32323232,0.77777778,0.20661157
0.32323232,0.78787879,0.21589634
0.32323232,0.7979798,0.22538516
0.32323232,0.80808081,0.23507805
0.32323232,0.81818182,0.244975
0.32323232,0.82828283,0.25507601
0.32323232,0.83838384,0.26538108
0.32323232,0.84848485,0.27589022
0.32323232,0.85858586,0.28660341
0.32323232,0.86868687,0.29752066
0.32323232,0.87878788,0.30864198
0.32323232,0.88888889,0.31996735
0.32323232,0.8989899,0.33149679
0.32323232,0.90909091,0.34323028
0.32323232,0.91919192,0.35516784
0.32323232,0.92929293,0.36730946
0.32323232,0.93939394,0.37965514
0.32323232,0.94949495,0.39220488
0.32323232,0.95959596,0.40495868
0.32323232,0.96969697,0.41791654
0.32323232,0.97979798,0.43107846
0.32323232,0.98989899,0.44444444
0.32323232,1,0.45801449
0.34343434,0,0.11794715
0.34343434,0.01010101,0.11111111
0.34343434,0.02020202,0.10447913
0.34343434,0.03030303,0.098051219
0.34343434,0.04040404,0.091827365
0.34343434,0.050505051,0.085807571
0.34343434,0.060606061,0.079991838
0.34343434,0.070707071,0.074380165
0.34343434,0.080808081,0.068972554
0.34343434,0.090909091,0.063769003
0.34343434,0.1010101,0.058769513
0.34343434,0.11111111,0.053974084
0.34343434,0.12121212,0.049382716
0.34343434,0.13131313,0.044995409
0.34343434,0.14141414,0.040812162
0.34343434,0.15151515,0.036832976
0.34343434,0.16161616,0.033057851
0.34343434,0.17171717,0.029486787
0.34343434,0.18181818,0.026119784
0.34343434,0.19191919,0.022956841
0.34343434,0.2020202,0.019997959
0.34343434,0.21212121,0.017243138
0.34343434,0.22222222,0.014692378
0.34343434,0.23232323,0.012345679
0.34343434,0.24242424,0.010203041
0.34343434,0.25252525,0.0082644628
0.34343434,0.26262626,0.0065299459
0.34343434,0.27272727,0.0049994898
0.34343434,0.28282828,0.0036730946
0.34343434,0.29292929,0.0025507601
0.34343434,0.3030303,0.0016324865
0.34343434,0.31313131,0.00091827365
0.34343434,0.32323232,0.00040812162
0.34343434,0.33333333,0.00010203041
0.34343434,0.34343434,0
0.34343434,0.35353535,0.00010203041
0.34343434,0.36363636,0.00040812162
0.34343434,0.37373737,0.00091827365
0.34343434,0.38383838,0.0016324865
0.34343434,0.39393939,0.0025507601
0.34343434,0.4040404,0.0036730946
0.34343434,0.41414141,0.0049994898
0.34343434,0.42424242,0.0065299459
0.34343434,0.43434343,0.0082644628
0.34343434,0.44444444,0.010203041
0.34343434,0.45454545,0.012345679
0.34343434,0.46464646,0.014692378
0.34343434,0.47474747,0.017243138
0.34343434,0.48484848,0.019997959
0.34343434,0.49494949,0.022956841
0.34343434,0.50505051,0.026119784
0.34343434,0.51515152,0.029486787
0.34343434,0.52525253,0.033057851
0.34343434,0.53535354,0.036832976
0.34343434,0.54545455,0.040812162
0.34343434,0.55555556,0.044995409
0.34343434,0.56565657,0.049382716
0.34343434,0.57575758,0.053974084
0.34343434,0.58585859,0.058769513
0.34343434,0.5959596,0.063769003
0.34343434,0.60606061,0.068972554
0.34343434,0.61616162,0.074380165
0.34343434,0.62626263,0.079991838
0.34343434,0.63636364,0.085807571
0.34343434,0.64646465,0.091827365
0.34343434,0.65656566,0.098051219
0.34343434,0.66666667,0.10447913
0.34343434,0.67676768,0.11111111
0.34343434,0.68686869,0.11794715
0.34343434,0.6969697,0.12498725
0.34343434,0.70707071,0.1322314
0.34343434,0.71717172,0.13967962
0.34343434,0.72727273,0.1473319
0.34343434,0.73737374,0.15518825
0.34343434,0.74747475,0.16324865
0.34343434,0.75757576,0.17151311
0.34343434,0.76767677,0.17998163
0.34343434,0.77777778,0.18865422
0.34343434,0.78787879,0.19753086
0.34343434,0.7979798,0.20661157
0.34343434,0.80808081,0.21589634
0.34343434,0.81818182,0.22538516
0.34343434,0.82828283,0.23507805
0.34343434,0.83838384,0.244975
0.34343434,0.84848485,0.25507601
0.34343434,0.85858586,0.26538108
0.34343434,0.86868687,0.27589022
0.34343434,0.87878788,0.28660341
0.34343434,0.88888889,0.29752066
0.34343434,0.8989899,0.30864198
0.34343434,0.90909091,0.31996735
0.34343434,0.91919192,0.33149679
0.34343434,0.92929293,0.34323028
0.34343434,0.93939394,0.35516784
0.34343434,0.94949495,0.36730946
0.34343434,0.95959596,0.37965514
0.34343434,0.96969697,0.39220488
0.34343434,0.97979798,0.40495868
0.34343434,0.98989899,0.41791654
0.34343434,1,0.43107846
0.36363636,0,0.1322314
0.36363636,0.01010101,0.12498725
0.36363636,0.02020202,0.11794715
0.36363636,0.03030303,0.11111111
0.36363636,0.04040404,0.10447913
0.36363636,0.050505051,0.098051219
0.36363636,0.060606061,0.091827365
0.36363636,0.070707071,0.085807571
0.36363636,0.080808081,0.079991838
0.36363636,0.090909091,0.074380165
0.36363636,0.1010101,0.068972554
0.36363636,0.11111111,0.063769003
0.36363636,0.12121212,0.058769513
0.36363636,0.13131313,0.053974084
0.36363636,0.14141414,0.049382716
0.36363636,0.15151515,0.044995409
0.36363636,0.16161616,0.040812162
0.36363636,0.17171717,0.036832976
0.36363636,0.18181818,0.033057851
0.36363636,0.19191919,0.029486787
0.36363636,0.2020202,0.026119784
0.36363636,0.21212121,0.022956841
0.36363636,0.22222222,0.019997959
0.36363636,0.23232323,0.017243138
0.36363636,0.24242424,0.014692378
0.36363636,0.25252525,0.012345679
0.36363636,0.26262626,0.010203041
0.36363636,0.27272727,0.0082644628
0.36363636,0.28282828,0.0065299459
0.36363636,0.29292929,0.0049994898
0.36363636,0.3030303,0.0036730946
0.36363636,0.31313131,0.0025507601
0.36363636,0.32323232,0.0016324865
0.36363636,0.33333333,0.00091827365
0.36363636,0.34343434,0.00040812162
0.36363636,0.35353535,0.00010203041
0.36363636,0.36363636,0
0.36363636,0.37373737,0.00010203041
0.36363636,0.38383838,0.00040812162
0.36363636,0.39393939,0.00091827365
0.36363636,0.4040404,0.0016324865
0.36363636,0.41414141,0.0025507601
0.36363636,0.42424242,0.0036730946
0.36363636,0.43434343,0.0049994898
0.36363636,0.44444444,0.0065299459
0.36363636,0.45454545,0.0082644628
0.36363636,0.46464646,0.010203041
0.36363636,0.47474747,0.012345679
0.36363636,0.48484848,0.014692378
0.36363636,0.49494949,0.017243138
0.36363636,0.50505051,0.019997959
0.36363636,0.51515152,0.022956841
0.36363636,0.52525253,0.026119784
0.36363636,0.53535354,0.029486787
0.36363636,0.54545455,0.033057851
0.36363636,0.55555556,0.036832976
0.36363636,0.56565657,0.040812162
0.36363636,0.57575758,0.044995409
0.36363636,0.58585859,0.049382716
0.36363636,0.5959596,0.053974084
0.36363636,0.60606061,0.058769513
0.36363636,0.61616162,0.063769003
0.36363636,0.62626263,0.068972554
0.36363636,0.63636364,0.074380165
0.36363636,0.64646465,0.079991838
0.36363636,0.65656566,0.085807571
0.36363636,0.66666667,0.091827365
0.36363636,0.67676768,0.098051219
0.36363636,0.68686869,0.10447913
0.36363636,0.6969697,0.11111111
0.36363636,0.70707071,0.11794715
0.36363636,0.71717172,0.12498725
0.36363636,0.72727273,0.1322314
0.36363636,0.73737374,0.13967962
0.36363636,0.74747475,0.1473319
0.36363636,0.75757576,0.15518825
0.36363636,0.76767677,0.16324865
0.36363636,0.77777778,0.17151311
0.36363636,0.78787879,0.17998163
0.36363636,0.7979798,0.18865422
0.36363636,0.80808081,0.19753086
0.36363636,0.81818182,0.20661157
0.36363636,0.82828283,0.21589634
0.36363636,0.83838384,0.22538516
0.36363636,0.84848485,0.23507805
0.36363636,0.85858586,0.244975
0.36363636,0.86868687,0.25507601
0.36363636,0.87878788,0.26538108
0.36363636,0.88888889,0.27589022
0.36363636,0.8989899,0.28660341
0.36363636,0.90909091,0.29752066
0.36363636,0.91919192,0.30864198
0.36363636,0.92929293,0.31996735
0.36363636,0.93939394,0.33149679
0.36363636,0.94949495,0.34323028
0.36363636,0.95959596,0.35516784
0.36363636,0.96969697,0.36730946
0.36363636,0.97979798,0.37965514
0.36363636,0.98989899,0.39220488
0.36363636,1,0.40495868
0.38383838,0,0.1473319
0.38383838,0.01010101,0.13967962
0.38383838,0.02020202,0.1322314
0.38383838,0.03030303,0.12498725
0.38383838,0.04040404,0.11794715
0.38383838,0.050505051,0.11111111
0.38383838,0.060606061,0.10447913
0.38383838,0.070707071,0.098051219
0.38383838,0.080808081,0.091827365
0.38383838,0.090909091,0.085807571
0.38383838,0.1010101,0.079991838
0.38383838,0.11111111,0.074380165
0.38383838,0.12121212,0.068972554
0.38383838,0.13131313,0.063769003
0.38383838,0.14141414,0.058769513
0.38383838,0.15151515,0.053974084
0.38383838,0.16161616,0.049382716
0.38383838,0.17171717,0.044995409
0.38383838,0.18181818,0.040812162
0.38383838,0.19191919,0.036832976
0.38383838,0.2020202,0.033057851
0.38383838,0.21212121,0.029486787
0.38383838,0.22222222,0.026119784
0.38383838,0.23232323,0.022956841
0.38383838,0.24242424,0.019997959
0.38383838,0.25252525,0.017243138
0.38383838,0.26262626,0.014692378
0.38383838,0.27272727,0.012345679
0.38383838,0.28282828,0.010203041
0.38383838,0.29292929,0.0082644628
0.38383838,0.3030303,0.0065299459
0.38383838,0.31313131,0.0049994898
0.38383838,0.32323232,0.0036730946
0.38383838,0.33333333,0.0025507601
0.38383838,0.34343434,0.0016324865
0.38383838,0.35353535,0.00091827365
0.38383838,0.36363636,0.00040812162
0.38383838,0.37373737,0.00010203041
0.38383838,0.38383838,0
0.38383838,0.39393939,0.00010203041
0.38383838,0.4040404,0.00040812162
0.38383838,0.41414141,0.00091827365
0.38383838,0.42424242,0.0016324865
0.38383838,0.43434343,0.0025507601
0.38383838,0.44444444,0.0036730946
0.38383838,0.45454545,0.0049994898
0.38383838,0.46464646,0.0065299459
0.38383838,0.47474747,0.0082644628
0.38383838,0.48484848,0.010203041
0.38383838,0.49494949,0.012345679
0.38383838,0.50505051,0.014692378
0.38383838,0.51515152,0.017243138
0.38383838,0.52525253,0.019997959
0.38383838,0.53535354,0.022956841
0.38383838,0.54545455,0.026119784
0.38383838,0.55555556,0.029486787
0.38383838,0.56565657,0.033057851
0.38383838,0.57575758,0.036832976
0.38383838,0.58585859,0.040812162
0.38383838,0.5959596,0.044995409
0.38383838,0.60606061,0.049382716
0.38383838,0.61616162,0.053974084
0.38383838,0.62626263,0.058769513
0.38383838,0.63636364,0.063769003
0.38383838,0.64646465,0.068972554
0.38383838,0.65656566,0.074380165
0.38383838,0.66666667,0.079991838
0.38383838,0.67676768,0.085807571
0.38383838,0.68686869,0.091827365
0.38383838,0.6969697,0.098051219
0.38383838,0.70707071,0.10447913
0.38383838,0.71717172,0.11111111
0.38383838,0.72727273,0.11794715
0.38383838,0.73737374,0.12498725
0.38383838,0.74747475,0.1322314
0.38383838,0.75757576,0.13967962
0.38383838,0.76767677,0.1473319
0.38383838,0.77777778,0.15518825
0.38383838,0.78787879,0.16324865
0.38383838,0.7979798,0.17151311
0.38383838,0.80808081,0.17998163
0.38383838,0.81818182,0.18865422
0.38383838,0.82828283,0.19753086
0.38383838,0.83838384,0.20661157
0.38383838,0.84848485,0.21589634
0.38383838,0.85858586,0.22538516
0.38383838,0.86868687,0.23507805
0.38383838,0.87878788,0.244975
0.38383838,0.88888889,0.25507601
0.38383838,0.8989899,0.26538108
0.38383838,0.90909091,0.27589022
0.38383838,0.91919192,0.28660341
0.38383838,0.92929293,0.29752066
0.38383838,0.93939394,0.30864198
0.38383838,0.94949495,0.31996735
0.38383838,0.95959596,0.33149679
0.38383838,0.96969697,0.34323028
0.38383838,0.97979798,0.35516784
0.38383838,0.98989899,0.36730946
0.38383838,1,0.37965514
0.4040404,0,0.16324865
0.4040404,0.01010101,0.15518825
0.4040404,0.02020202,0.1473319
0.4040404,0.03030303,0.13967962
0.4040404,0.04040404,0.1322314
0.4040404,0.050505051,0.12498725
0.4040404,0.060606061,0.11794715
0.4040404,0.070707071,0.11111111
0.4040404,0.080808081,0.10447913
0.4040404,0.090909091,0.098051219
0.4040404,0.1010101,0.091827365
0.4040404,0.11111111,0.085807571
0.4040404,0.12121212,0.079991838
0.4040404,0.13131313,0.074380165
0.4040404,0.14141414,0.068972554
0.4040404,0.15151515,0.063769003
0.4040404,0.16161616,0.058769513
0.4040404,0.17171717,0.053974084
0.4040404,0.18181818,0.049382716
0.4040404,0.19191919,0.044995409
0.4040404,0.2020202,0.040812162
0.4040404,0.21212121,0.036832976
0.4040404,0.22222222,0.033057851
0.4040404,0.23232323,0.029486787
0.4040404,0.24242424,0.026119784
0.4040404,0.25252525,0.022956841
0.4040404,0.26262626,0.019997959
0.4040404,0.27272727,0.017243138
0.4040404,0.28282828,0.014692378
0.4040404,0.29292929,0.012345679
0.4040404,0.3030303,0.010203041
0.4040404,0.31313131,0.0082644628
0.4040404,0.32323232,0.0065299459
0.4040404,0.33333333,0.0049994898
0.4040404,0.34343434,0.0036730946
0.4040404,0.35353535,0.0025507601
0.4040404,0.36363636,0.0016324865
0.4040404,0.37373737,0.00091827365
0.4040404,0.38383838,0.00040812162
0.4040404,0.39393939,0.00010203041
0.4040404,0.4040404,0
0.4040404,0.41414141,0.00010203041
0.4040404,0.42424242,0.00040812162
0.4040404,0.43434343,0.00091827365
0.4040404,0.44444444,0.0016324865
0.4040404,0.45454545,0.0025507601
0.4040404,0.46464646,0.0036730946
0.4040404,0.47474747,0.0049994898
0.4040404,0.48484848,0.0065299459
0.4040404,0.49494949,0.0082644628
0.4040404,0.50505051,0.010203041
0.4040404,0.51515152,0.012345679
0.4040404,0.52525253,0.014692378
0.4040404,0.53535354,0.017243138
0.4040404,0.54545455,0.019997959
0.4040404,0.55555556,0.022956841
0.4040404,0.56565657,0.026119784
0.4040404,0.57575758,0.029486787
0.4040404,0.58585859,0.033057851
0.4040404,0.5959596,0.036832976
0.4040404,0.60606061,0.040812162
0.4040404,0.61616162,0.044995409
0.4040404,0.62626263,0.049382716
0.4040404,0.63636364,0.053974084
0.4040404,0.64646465,0.058769513
0.4040404,0.65656566,0.063769003
0.4040404,0.66666667,0.068972554
0.4040404,0.67676768,0.074380165
0.4040404,0.68686869,0.079991838
0.4040404,0.6969697,0.085807571
0.4040404,0.70707071,0.091827365
0.4040404,0.71717172,0.098051219
0.4040404,0.72727273,0.10447913
0.4040404,0.73737374,0.11111111
0.4040404,0.74747475,0.11794715
0.4040404,0.75757576,0.12498725
0.4040404,0.76767677,0.1322314
0.4040404,0.77777778,0.13967962
0.4040404,0.78787879,0.1473319
0.4040404,0.7979798,0.15518825
0.4040404,0.80808081,0.16324865
0.4040404,0.81818182,0.17151311
0.4040404,0.82828283,0.17998163
0.4040404,0.83838384,0.18865422
0.4040404,0.84848485,0.19753086
0.4040404,0.85858586,0.20661157
0.4040404,0.86868687,0.21589634
0.4040404,0.87878788,0.22538516
0.4040404,0.88888889,0.23507805
0.4040404,0.8989899,0.244975
0.4040404,0.90909091,0.25507601
0.4040404,0.91919192,0.26538108
0.4040404,0.92929293,0.27589022
0.4040404,0.93939394,0.28660341
0.4040404,0.94949495,0.29752066
0.4040404,0.95959596,0.30864198
0.4040404,0.96969697,0.31996735
0.4040404,0.97979798,0.33149679
0.4040404,0.98989899,0.34323028
0.4040404,1,0.35516784
0.42424242,0,0.17998163
0.42424242,0.01010101,0.17151311
0.42424242,0.02020202,0.16324865
0.42424242,0.03030303,0.15518825
0.42424242,0.04040404,0.1473319
0.42424242,0.050505051,0.13967962
0.42424242,0.060606061,0.1322314
0.42424242,0.070707071,0.12498725
0.42424242,0.080808081,0.11794715
0.42424242,0.090909091,0.11111111
0.42424242,0.1010101,0.10447913
0.42424242,0.11111111,0.098051219
0.42424242,0.12121212,0.091827365
0.42424242,0.13131313,0.085807571
0.42424242,0.14141414,0.079991838
0.42424242,0.15151515,0.074380165
0.42424242,0.16161616,0.068972554
0.42424242,0.17171717,0.063769003
0.42424242,0.18181818,0.058769513
0.42424242,0.19191919,0.053974084
0.42424242,0.2020202,0.049382716
0.42424242,0.21212121,0.044995409
0.42424242,0.22222222,0.040812162
0.42424242,0.23232323,0.036832976
0.42424242,0.24242424,0.033057851
0.42424242,0.25252525,0.029486787
0.42424242,0.26262626,0.026119784
0.42424242,0.27272727,0.022956841
0.42424242,0.28282828,0.019997959
0.42424242,0.29292929,0.017243138
0.42424242,0.3030303,0.014692378
0.42424242,0.31313131,0.012345679
0.42424242,0.32323232,0.010203041
0.42424242,0.33333333,0.0082644628
0.42424242,0.34343434,0.0065299459
0.42424242,0.35353535,0.0049994898
0.42424242,0.36363636,0.0036730946
0.42424242,0.37373737,0.0025507601
0.42424242,0.38383838,0.0016324865
0.42424242,0.39393939,0.00091827365
0.42424242,0.4040404,0.00040812162
0.42424242,0.41414141,0.00010203041
0.42424242,0.42424242,0
0.42424242,0.43434343,0.00010203041
0.42424242,0.44444444,0.00040812162
0.42424242,0.45454545,0.00091827365
0.42424242,0.46464646,0.0016324865
0.42424242,0.47474747,0.0025507601
0.42424242,0.48484848,0.0036730946
0.42424242,0.49494949,0.0049994898
0.42424242,0.50505051,0.0065299459
0.42424242,0.51515152,0.0082644628
0.42424242,0.52525253,0.010203041
0.42424242,0.53535354,0.012345679
0.42424242,0.54545455,0.014692378
0.42424242,0.55555556,0.017243138
0.42424242,0.56565657,0.019997959
0.42424242,0.57575758,0.022956841
0.42424242,0.58585859,0.026119784
0.42424242,0.5959596,0.029486787
0.42424242,0.60606061,0.033057851
0.42424242,0.61616162,0.036832976
0.42424242,0.62626263,0.040812162
0.42424242,0.63636364,0.044995409
0.42424242,0.64646465,0.049382716
0.42424242,0.65656566,0.053974084
0.42424242,0.66666667,0.058769513
0.42424242,0.67676768,0.063769003
0.42424242,0.68686869,0.068972554
0.42424242,0.6969697,0.074380165
0.42424242,0.70707071,0.079991838
0.42424242,0.71717172,0.085807571
0.42424242,0.72727273,0.091827365
0.42424242,0.73737374,0.098051219
0.42424242,0.74747475,0.10447913
0.42424242,0.75757576,0.11111111
0.42424242,0.76767677,0.11794715
0.42424242,0.77777778,0.12498725
0.42424242,0.78787879,0.1322314
0.42424242,0.7979798,0.13967962
0.42424242,0.80808081,0.1473319
0.42424242,0.81818182,0.15518825
0.42424242,0.82828283,0.16324865
0.42424242,0.83838384,0.17151311
0.42424242,0.84848485,0.17998163
0.42424242,0.85858586,0.18865422
0.42424242,0.86868687,0.19753086
0.42424242,0.87878788,0.20661157
0.42424242,0.88888889,0.21589634
0.42424242,0.8989899,0.22538516
0.42424242,0.90909091,0.23507805
0.42424242,0.91919192,0.244975
0.42424242,0.92929293,0.25507601
0.42424242,0.93939394,0.26538108
0.42424242,0.94949495,0.27589022
0.42424242,0.95959596,0.28660341
0.42424242,0.96969697,0.29752066
0.42424242,0.97979798,0.30864198
0.42424242,0.98989899,0.31996735
0.42424242,1,0.33149679
0.44444444,0,0.19753086
0.44444444,0.01010101,0.18865422
0.44444444,0.02020202,0.17998163
0.44444444,0.03030303,0.17151311
0.44444444,0.04040404,0.16324865
0.44444444,0.050505051,0.15518825
0.44444444,0.060606061,0.1473319
0.44444444,0.070707071,0.13967962
0.44444444,0.080808081,0.1322314
0.44444444,0.090909091,0.12498725
0.44444444,0.1010101,0.11794715
0.44444444,0.11111111,0.11111111
0.44444444,0.12121212,0.10447913
0.44444444,0.13131313,0.098051219
0.44444444,0.14141414,0.091827365
0.44444444,0.15151515,0.085807571
0.44444444,0.16161616,0.079991838
0.44444444,0.17171717,0.074380165
0.44444444,0.18181818,0.068972554
0.44444444,0.19191919,0.063769003
0.44444444,0.2020202,0.058769513
0.44444444,0.21212121,0.053974084
0.44444444,0.22222222,0.049382716
0.44444444,0.23232323,0.044995409
0.44444444,0.24242424,0.040812162
0.44444444,0.25252525,0.036832976
0.44444444,0.26262626,0.033057851
0.44444444,0.27272727,0.029486787
0.44444444,0.28282828,0.026119784
0.44444444,0.29292929,0.022956841
0.44444444,0.3030303,0.019997959
0.44444444,0.31313131,0.017243138
0.44444444,0.32323232,0.014692378
0.44444444,0.33333333,0.012345679
0.44444444,0.34343434,0.010203041
0.44444444,0.35353535,0.0082644628
0.44444444,0.36363636,0.0065299459
0.44444444,0.37373737,0.0049994898
0.44444444,0.38383838,0.0036730946
0.44444444,0.39393939,0.0025507601
0.44444444,0.4040404,0.0016324865
0.44444444,0.41414141,0.00091827365
0.44444444,0.42424242,0.00040812162
0.44444444,0.43434343,0.00010203041
0.44444444,0.44444444,0
0.44444444,0.45454545,0.00010203041
0.44444444,0.46464646,0.00040812162
0.44444444,0.47474747,0.00091827365
0.44444444,0.48484848,0.0016324865
0.44444444,0.49494949,0.0025507601
0.44444444,0.50505051,0.0036730946
0.44444444,0.51515152,0.0049994898
0.44444444,0.52525253,0.0065299459
0.44444444,0.53535354,0.0082644628
0.44444444,0.54545455,0.010203041
0.44444444,0.55555556,0.012345679
0.44444444,0.56565657,0.014692378
0.44444444,0.57575758,0.017243138
0.44444444,0.58585859,0.019997959
0.44444444,0.5959596,0.022956841
0.44444444,0.60606061,0.026119784
0.44444444,0.61616162,0.029486787
0.44444444,0.62626263,0.033057851
0.44444444,0.63636364,0.036832976
0.44444444,0.64646465,0.040812162
0.44444444,0.65656566,0.044995409
0.44444444,0.66666667,0.049382716
0.44444444,0.67676768,0.053974084
0.44444444,0.68686869,0.058769513
0.44444444,0.6969697,0.063769003
0.44444444,0.70707071,0.068972554
0.44444444,0.71717172,0.074380165
0.44444444,0.72727273,0.079991838
0.44444444,0.73737374,0.085807571
0.44444444,0.74747475,0.091827365
0.44444444,0.75757576,0.098051219
0.44444444,0.76767677,0.10447913
0.44444444,0.77777778,0.11111111
0.44444444,0.78787879,0.11794715
0.44444444,0.7979798,0.12498725
0.44444444,0.80808081,0.1322314
0.44444444,0.81818182,0.13967962
0.44444444,0.82828283,0.1473319
0.44444444,0.83838384,0.15518825
0.44444444,0.84848485,0.16324865
0.44444444,0.85858586,0.17151311
0.44444444,0.86868687,0.17998163
0.44444444,0.87878788,0.18865422
0.44444444,0.88888889,0.19753086
0.44444444,0.8989899,0.20661157
0.44444444,0.90909091,0.21589634
0.44444444,0.91919192,0.22538516
0.44444444,0.92929293,0.23507805
0.44444444,0.93939394,0.244975
0.44444444,0.94949495,0.25507601
0.44444444,0.95959596,0.26538108
0.44444444,0.96969697,0.27589022
0.44444444,0.97979798,0.28660341
0.44444444,0.98989899,0.29752066
0.44444444,1,0.30864198
