0 0 0
0 0.0204082 0
0 0.0408163 0
0 0.0612245 0
0 0.0816327 0
0 0.102041 0
0 0.122449 0
0 0.142857 0
0 0.163265 0
0 0.183673 0
0 0.204082 0
0 0.22449 0
0 0.244898 0
0 0.265306 0
0 0.285714 0
0 0.306122 0
0 0.326531 0
0 0.346939 0
0 0.367347 0
0 0.387755 0
0 0.408163 0
0 0.428571 0
0 0.44898 0
0 0.469388 0
0 0.489796 0
0 0.510204 0
0 0.530612 0
0 0.55102 0
0 0.571429 0
0 0.591837 0
0 0.612245 0
0 0.632653 0
0 0.653061 0
0 0.673469 0
0 0.693878 0
0 0.714286 0
0 0.734694 0
0 0.755102 0
0 0.77551 0
0 0.795918 0
0 0.816327 0
0 0.836735 0
0 0.857143 0
0 0.877551 0
0 0.897959 0
0 0.918367 0
0 0.938776 0
0 0.959184 0
0 0.979592 0
0 1 0

0.0204082 0 0
0.0204082 0.0204082 3.29161e-15
0.0204082 0.0408163 1.39405e-14
0.0204082 0.0612245 2.43468e-14
0.0204082 0.0816327 8.02894e-14
0.0204082 0.102041 1.3144e-13
0.0204082 0.122449 3.82497e-13
0.0204082 0.142857 5.95084e-13
0.0204082 0.163265 1.54379e-12
0.0204082 0.183673 2.27871e-12
0.0204082 0.204082 5.30725e-12
0.0204082 0.22449 7.41604e-12
0.0204082 0.244898 1.5597e-11
0.0204082 0.265306 2.05818e-11
0.0204082 0.285714 3.9276e-11
0.0204082 0.306122 4.88111e-11
0.0204082 0.326531 8.48527e-11
0.0204082 0.346939 9.9016e-11
0.0204082 0.367347 1.57325e-10
0.0204082 0.387755 1.71825e-10
0.0204082 0.408163 2.50248e-10
0.0204082 0.428571 2.54944e-10
0.0204082 0.44898 3.41234e-10
0.0204082 0.469388 3.23185e-10
0.0204082 0.489796 3.98567e-10
0.0204082 0.510204 3.49803e-10
0.0204082 0.530612 3.98567e-10
0.0204082 0.55102 3.23185e-10
0.0204082 0.571429 3.41234e-10
0.0204082 0.591837 2.54944e-10
0.0204082 0.612245 2.50248e-10
0.0204082 0.632653 1.71825e-10
0.0204082 0.653061 1.57325e-10
0.0204082 0.673469 9.9016e-11
0.0204082 0.693878 8.48527e-11
0.0204082 0.714286 4.88111e-11
0.0204082 0.734694 3.9276e-11
0.0204082 0.755102 2.05818e-11
0.0204082 0.77551 1.5597e-11
0.0204082 0.795918 7.41604e-12
0.0204082 0.816327 5.30725e-12
0.0204082 0.836735 2.27871e-12
0.0204082 0.857143 1.54379e-12
0.0204082 0.877551 5.9508e-13
0.0204082 0.897959 3.82474e-13
0.0204082 0.918367 1.31395e-13
0.0204082 0.938776 8.006e-14
0.0204082 0.959184 2.39162e-14
0.0204082 0.979592 1.21018e-14
0.0204082 1 0

0.0408163 0 0
0.0408163 0.0204082 1.39405e-14
0.0408163 0.0408163 2.81234e-14
0.0408163 0.0612245 9.77757e-14
0.0408163 0.0816327 1.65371e-13
0.0408163 0.102041 5.00291e-13
0.0408163 0.122449 8.03465e-13
0.0408163 0.142857 2.16405e-12
0.0408163 0.163265 3.30137e-12
0.0408163 0.183673 7.97535e-12
0.0408163 0.204082 1.15342e-11
