0.84 0.06 1.0516
0.88 0.06 1.05413
0.92 0.06 1.05666
0.96 0.06 1.0592
1 0.06 1.06174
1.04 0.06 1.0643
1.08 0.06 1.06686
1.12 0.06 1.06942
1.16 0.06 1.07199
1.2 0.06 1.07457
1.24 0.06 1.07715
1.28 0.06 1.07975
1.32 0.06 1.08234
1.36 0.06 1.08495
1.4 0.06 1.08756
1.44 0.06 1.09018
1.48 0.06 1.0928
1.52 0.06 1.09543
1.56 0.06 1.09807
1.6 0.06 1.10071
1.64 0.06 1.10336
1.68 0.06 1.10602
1.72 0.06 1.10868
1.76 0.06 1.11135
1.8 0.06 1.11402
1.84 0.06 1.11671
1.88 0.06 1.1194
1.92 0.06 1.12209
1.96 0.06 1.12479
2 0.06 1.1275

0 0.08 1
0.04 0.08 1.0032
0.08 0.08 1.0064
0.12 0.08 1.00962
0.16 0.08 1.01285
0.2 0.08 1.01609
0.24 0.08 1.01934
0.28 0.08 1.0226
0.32 0.08 1.02587
0.36 0.08 1.02915
0.4 0.08 1.03244
0.44 0.08 1.03575
0.48 0.08 1.03906
0.52 0.08 1.04239
0.56 0.08 1.04572
0.6 0.08 1.04907
0.64 0.08 1.05243
0.68 0.08 1.0558
0.72 0.08 1.05918
0.76 0.08 1.06257
0.8 0.08 1.06598
0.84 0.08 1.06939
0.88 0.08 1.07282
0.92 0.08 1.07625
0.96 0.08 1.0797
1 0.08 1.08317
1.04 0.08 1.08664
1.08 0.08 1.09012
1.12 0.08 1.09362
1.16 0.08 1.09713
1.2 0.08 1.10065
1.24 0.08 1.10418
1.28 0.08 1.10772
1.32 0.08 1.11127
1.36 0.08 1.11484
1.4 0.08 1.11842
1.44 0.08 1.12201
1.48 0.08 1.12561
1.52 0.08 1.12923
1.56 0.08 1.13285
1.6 0.08 1.13649
1.64 0.08 1.14014
1.68 0.08 1.1438
1.72 0.08 1.14747
1.76 0.08 1.15116
1.8 0.08 1.15485
1.84 0.08 1.15856
1.88 0.08 1.16228
1.92 0.08 1.16601
1.96 0.08 1.16976
2 0.08 1.17351

0 0.1 1
0.04 0.1 1.004
0.08 0.1 1.00801
0.12 0.1 1.01204
0.16 0.1 1.01609
0.2 0.1 1.02015
0.24 0.1 1.02423
0.28 0.1 1.02833
0.32 0.1 1.03244
0.36 0.1 1.03657
0.4 0.1 1.04072
0.44 0.1 1.04488
0.48 0.1 1.04907
0.52 0.1 1.05326
0.56 0.1 1.05748
0.6 0.1 1.06171
0.64 0.1 1.06596
0.68 0.1 1.07023
0.72 0.1 1.07452
0.76 0.1 1.07882
0.8 0.1 1.08314
0.84 0.1 1.08748
0.88 0.1 1.09184
0.92 0.1 1.09621
0.96 0.1 1.10061
1 0.1 1.10502
1.04 0.1 1.10945
1.08 0.1 1.1139
1.12 0.1 1.11837
1.16 0.1 1.12285
1.2 0.1 1.12736
1.24 0.1 1.13188
1.28 0.1 1.13642
1.32 0.1 1.14098
1.36 0.1 1.14556
1.4 0.1 1.15016
1.44 0.1 1.15477
1.48 0.1 1.15941
1.52 0.1 1.16406
1.56 0.1 1.16874
1.6 0.1 1.17343
1.64 0.1 1.17814
1.68 0.1 1.18287
1.72 0.1 1.18762
1.76 0.1 1.19239
1.8 0.1 1.19718
1.84 0.1 1.20199
1.88 0.1 1.20681
1.92 0.1 1.21166
1.96 0.1 1.21652
2 0.1 1.2214

0 0.12 1
0.04 0.12 1.0048
0.08 0.12 1.00962
0.12 0.12 1.01447
0.16 0.12 1.01934
0.2 0.12 1.02423
0.24 0.12 1.02915
0.28 0.12 1.03409
0.32 0.12 1.03906
0.36 0.12 1.04405
0.4 0.12 1.04906
0.44 0.12 1.0541
0.48 0.12 1.05917
0.52 0.12 1.06425
0.56 0.12 1.06937
0.6 0.12 1.07451
0.64 0.12 1.07967
0.68 0.12 1.08486
0.72 0.12 1.09008
0.76 0.12 1.09532
0.8 0.12 1.10059
0.84 0.12 1.10588
0.88 0.12 1.1112
0.92 0.12 1.11655
0.96 0.12 1.12192
1 0.12 1.12732
1.04 0.12 1.13274
1.08 0.12 1.1382
1.12 0.12 1.14367
1.16 0.12 1.14918
1.2 0.12 1.15472
1.24 0.12 1.16028
1.28 0.12 1.16587
1.32 0.12 1.17148
1.36 0.12 1.17713
1.4 0.12 1.1828
1.44 0.12 1.1885
1.48 0.12 1.19422
1.52 0.12 1.19998
1.56 0.12 1.20576
1.6 0.12 1.21157
1.64 0.12 1.21741
1.68 0.12 1.22328
1.72 0.12 1.22918
1.76 0.12 1.2351
1.8 0.12 1.24106
1.84 0.12 1.24704
1.88 0.12 1.25305
1.92 0.12 1.25909
1.96 0.12 1.26515
2 0.12 1.27125

0 0.14 1
0.04 0.14 1.0056
0.08 0.14 1.01124
0.12 0.14 1.0169
0.16 0.14 1.0226
0.2 0.14 1.02833
0.24 0.14 1.03409
0.28 0.14 1.03989
0.32 0.14 1.04572
0.36 0.14 1.05158
0.4 0.14 1.05747
0.44 0.14 1.0634
0.48 0.14 1.06936
0.52 0.14 1.07536
0.56 0.14 1.08139
0.6 0.14 1.08746
0.64 0.14 1.09356
0.68 0.14 1.09969
0.72 0.14 1.10586
0.76 0.14 1.11207
0.8 0.14 1.11831
0.84 0.14 1.12459
0.88 0.14 1.1309
0.92 0.14 1.13726
0.96 0.14 1.14364
1 0.14 1.15007
1.04 0.14 1.15653
1.08 0.14 1.16302
1.12 0.14 1.16956
1.16 0.14 1.17613
1.2 0.14 1.18274
1.24 0.14 1.18939
1.28 0.14 1.19608
1.32 0.14 1.2028
1.36 0.14 1.20956
1.4 0.14 1.21637
1.44 0.14 1.22321
1.48 0.14 1.23009
1.52 0.14 1.237
1.56 0.14 1.24396
1.6 0.14 1.25096
1.64 0.14 1.258
1.68 0.14 1.26507
1.72 0.14 1.27219
1.76 0.14 1.27935
1.8 0.14 1.28654
1.84 0.14 1.29378
1.88 0.14 1.30106
1.92 0.14 1.30837
1.96 0.14 1.31573
2 0.14 1.32313

0 0.16 1
0.04 0.16 1.00641
0.08 0.16 1.01285
0.12 0.16 1.01934
0.16 0.16 1.02587
0.2 0.16 1.03244
0.24 0.16 1.03906
0.28 0.16 1.04572
0.32 0.16 1.05242
0.36 0.16 1.05916
0.4 0.16 1.06595
0.44 0.16 1.07278
0.48 0.16 1.07966
0.52 0.16 1.08658
0.56 0.16 1.09355
0.6 0.16 1.10057
0.64 0.16 1.10762
0.68 0.16 1.11473
0.72 0.16 1.12188
0.76 0.16 1.12908
0.8 0.16 1.13633
0.84 0.16 1.14362
0.88 0.16 1.15096
0.92 0.16 1.15835
0.96 0.16 1.16579
1 0.16 1.17328
1.04 0.16 1.18081
1.08 0.16 1.1884
1.12 0.16 1.19603
1.16 0.16 1.20372
1.2 0.16 1.21145
1.24 0.16 1.21924
1.28 0.16 1.22707
1.32 0.16 1.23496
1.36 0.16 1.2429
1.4 0.16 1.25089
1.44 0.16 1.25893
1.48 0.16 1.26703
1.52 0.16 1.27517
1.56 0.16 1.28337
1.6 0.16 1.29163
1.64 0.16 1.29993
1.68 0.16 1.30829
1.72 0.16 1.31671
1.76 0.16 1.32518
1.8 0.16 1.3337
1.84 0.16 1.34227
1.88 0.16 1.35091
1.92 0.16 1.35959
1.96 0.16 1.36833
2 0.16 1.37713

0 0.18 1
0.04 0.18 1.00721
0.08 0.18 1.01447
0.12 0.18 1.02178
0.16 0.18 1.02915
0.2 0.18 1.03657
0.24 0.18 1.04405
0.28 0.18 1.05158
0.32 0.18 1.05916
0.36 0.18 1.0668
0.4 0.18 1.0745
0.44 0.18 1.08225
0.48 0.18 1.09006
0.52 0.18 1.09793
0.56 0.18 1.10585
0.6 0.18 1.11383
0.64 0.18 1.12187
0.68 0.18 1.12997
0.72 0.18 1.13813
0.76 0.18 1.14635
0.8 0.18 1.15463
0.84 0.18 1.16297
0.88 0.18 1.17138
0.92 0.18 1.17984
0.96 0.18 1.18837
1 0.18 1.19696
1.04 0.18 1.20561
1.08 0.18 1.21432
1.12 0.18 1.2231
1.16 0.18 1.23195
1.2 0.18 1.24086
1.24 0.18 1.24983
1.28 0.18 1.25887
1.32 0.18 1.26798
1.36 0.18 1.27715
1.4 0.18 1.28639
1.44 0.18 1.2957
1.48 0.18 1.30508
1.52 0.18 1.31452
1.56 0.18 1.32404
1.6 0.18 1.33362
1.64 0.18 1.34327
1.68 0.18 1.35299
1.72 0.18 1.36278
1.76 0.18 1.37265
1.8 0.18 1.38258
1.84 0.18 1.39259
1.88 0.18 1.40266
1.92 0.18 1.41281
1.96 0.18 1.42303
2 0.18 1.43333

0 0.2 1
0.04 0.2 1.00801
0.08 0.2 1.01609
0.12 0.2 1.02424
0.16 0.2 1.03244
0.2 0.2 1.04072
0.24 0.2 1.04906
0.28 0.2 1.05747
0.32 0.2 1.06595
0.36 0.2 1.0745
0.4 0.2 1.08312
0.44 0.2 1.0918
0.48 0.2 1.10056
0.52 0.2 1.10939
0.56 0.2 1.11829
0.6 0.2 1.12726
0.64 0.2 1.13631
0.68 0.2 1.14543
0.72 0.2 1.15462
0.76 0.2 1.16389
0.8 0.2 1.17323
0.84 0.2 1.18266
0.88 0.2 1.19215
0.92 0.2 1.20173
0.96 0.2 1.21138
1 0.2 1.22112
1.04 0.2 1.23093
1.08 0.2 1.24082
1.12 0.2 1.25079
1.16 0.2 1.26084
1.2 0.2 1.27098
1.24 0.2 1.2812
1.28 0.2 1.2915
1.32 0.2 1.30188
1.36 0.2 1.31235
1.4 0.2 1.32291
1.44 0.2 1.33355
1.48 0.2 1.34427
1.52 0.2 1.35509
1.56 0.2 1.36599
1.6 0.2 1.37697
1.64 0.2 1.38805
1.68 0.2 1.39922
1.72 0.2 1.41047
1.76 0.2 1.42182
1.8 0.2 1.43326
1.84 0.2 1.44478
1.88 0.2 1.45641
1.92 0.2 1.46812
1.96 0.2 1.47992
2 0.2 1.49182

0 0.22 1
0.04 0.22 1.00882
0.08 0.22 1.01772
0.12 0.22 1.02669
0.16 0.22 1.03575
0.2 0.22 1.04488
0.24 0.22 1.0541
0.28 0.22 1.0634
0.32 0.22 1.07278
0.36 0.22 1.08225
0.4 0.22 1.0918
0.44 0.22 1.10144
0.48 0.22 1.11116
0.52 0.22 1.12097
0.56 0.22 1.13087
0.6 0.22 1.14085
0.64 0.22 1.15093
0.68 0.22 1.16109
0.72 0.22 1.17135
0.76 0.22 1.1817
0.8 0.22 1.19214
0.84 0.22 1.20267
0.88 0.22 1.2133
0.92 0.22 1.22403
0.96 0.22 1.23485
1 0.22 1.24576
1.04 0.22 1.25678
1.08 0.22 1.26789
1.12 0.22 1.27911
1.16 0.22 1.29042
1.2 0.22 1.30184
1.24 0.22 1.31335
1.28 0.22 1.32497
1.32 0.22 1.3367
1.36 0.22 1.34853
1.4 0.22 1.36046
1.44 0.22 1.3725
1.48 0.22 1.38465
1.52 0.22 1.3969
1.56 0.22 1.40927
1.6 0.22 1.42174
1.64 0.22 1.43433
1.68 0.22 1.44702
1.72 0.22 1.45983
1.76 0.22 1.47275
1.8 0.22 1.48579
1.84 0.22 1.49894
1.88 0.22 1.51221
1.92 0.22 1.52559
1.96 0.22 1.53909
2 0.22 1.55271

0 0.24 1
0.04 0.24 1.00962
0.08 0.24 1.01934
0.12 0.24 1.02915
0.16 0.24 1.03906
0.2 0.24 1.04907
0.24 0.24 1.05917
0.28 0.24 1.06936
0.32 0.24 1.07966
0.36 0.24 1.09006
0.4 0.24 1.10056
0.44 0.24 1.11116
0.48 0.24 1.12186
0.52 0.24 1.13267
0.56 0.24 1.14359
0.6 0.24 1.15461
0.64 0.24 1.16574
0.68 0.24 1.17697
0.72 0.24 1.18832
0.76 0.24 1.19978
0.8 0.24 1.21135
0.84 0.24 1.22303
0.88 0.24 1.23483
0.92 0.24 1.24674
0.96 0.24 1.25877
1 0.24 1.27091
1.04 0.24 1.28318
1.08 0.24 1.29556
1.12 0.24 1.30807
1.16 0.24 1.32069
1.2 0.24 1.33344
1.24 0.24 1.34632
1.28 0.24 1.35932
1.32 0.24 1.37244
1.36 0.24 1.3857
1.4 0.24 1.39908
1.44 0.24 1.41259
1.48 0.24 1.42624
1.52 0.24 1.44001
1.56 0.24 1.45392
1.6 0.24 1.46797
1.64 0.24 1.48215
1.68 0.24 1.49646
1.72 0.24 1.51092
1.76 0.24 1.52551
1.8 0.24 1.54025
1.84 0.24 1.55513
1.88 0.24 1.57015
1.92 0.24 1.58531
1.96 0.24 1.60062
2 0.24 1.61607

0 0.26 1
0.04 0.26 1.01043
0.08 0.26 1.02097
0.12 0.26 1.03162
0.16 0.26 1.04239
0.2 0.26 1.05326
0.24 0.26 1.06425
0.28 0.26 1.07536
0.32 0.26 1.08658
0.36 0.26 1.09793
0.4 0.26 1.10939
0.44 0.26 1.12097
0.48 0.26 1.13267
0.52 0.26 1.1445
0.56 0.26 1.15645
0.6 0.26 1.16853
0.64 0.26 1.18074
0.68 0.26 1.19308
0.72 0.26 1.20554
0.76 0.26 1.21814
0.8 0.26 1.23087
0.84 0.26 1.24374
0.88 0.26 1.25674
0.92 0.26 1.26988
0.96 0.26 1.28316
1 0.26 1.29657
1.04 0.26 1.31013
1.08 0.26 1.32384
1.12 0.26 1.33769
1.16 0.26 1.35168
1.2 0.26 1.36582
1.24 0.26 1.38011
1.28 0.26 1.39455
1.32 0.26 1.40915
1.36 0.26 1.4239
1.4 0.26 1.4388
1.44 0.26 1.45386
1.48 0.26 1.46908
1.52 0.26 1.48445
1.56 0.26 1.49999
1.6 0.26 1.5157
1.64 0.26 1.53156
1.68 0.26 1.5476
1.72 0.26 1.5638
1.76 0.26 1.58017
1.8 0.26 1.59671
1.84 0.26 1.61342
1.88 0.26 1.63031
1.92 0.26 1.64737
1.96 0.26 1.66461
2 0.26 1.68203

0 0.28 1
0.04 0.28 1.01124
0.08 0.28 1.0226
0.12 0.28 1.0341
0.16 0.28 1.04572
0.2 0.28 1.05748
0.24 0.28 1.06937
0.28 0.28 1.08139
0.32 0.28 1.09355
0.36 0.28 1.10585
0.4 0.28 1.11829
0.44 0.28 1.13087
0.48 0.28 1.14359
0.52 0.28 1.15645
0.56 0.28 1.16947
0.6 0.28 1.18263
0.64 0.28 1.19594
0.68 0.28 1.2094
0.72 0.28 1.22301
0.76 0.28 1.23678
0.8 0.28 1.25071
0.84 0.28 1.26479
0.88 0.28 1.27904
0.92 0.28 1.29345
0.96 0.28 1.30802
1 0.28 1.32275
1.04 0.28 1.33766
1.08 0.28 1.35273
1.12 0.28 1.36798
1.16 0.28 1.38339
1.2 0.28 1.39899
1.24 0.28 1.41476
1.28 0.28 1.43071
1.32 0.28 1.44684
1.36 0.28 1.46315
1.4 0.28 1.47965
1.44 0.28 1.49633
1.48 0.28 1.5132
1.52 0.28 1.53027
1.56 0.28 1.54753
1.6 0.28 1.56498
1.64 0.28 1.58263
1.68 0.28 1.60047
1.72 0.28 1.61852
1.76 0.28 1.63678
1.8 0.28 1.65523
1.84 0.28 1.6739
1.88 0.28 1.69277
1.92 0.28 1.71186
1.96 0.28 1.73116
2 0.28 1.75067

0 0.3 1
0.04 0.3 1.01205
0.08 0.3 1.02424
0.12 0.3 1.03658
0.16 0.3 1.04907
0.2 0.3 1.06171
0.24 0.3 1.07451
0.28 0.3 1.08746
0.32 0.3 1.10057
0.36 0.3 1.11383
0.4 0.3 1.12726
0.44 0.3 1.14085
0.48 0.3 1.15461
0.52 0.3 1.16853
0.56 0.3 1.18263
0.6 0.3 1.19689
0.64 0.3 1.21133
0.68 0.3 1.22595
0.72 0.3 1.24074
0.76 0.3 1.25571
0.8 0.3 1.27087
0.84 0.3 1.28621
0.88 0.3 1.30174
0.92 0.3 1.31745
0.96 0.3 1.33336
1 0.3 1.34946
1.04 0.3 1.36576
1.08 0.3 1.38226
1.12 0.3 1.39895
1.16 0.3 1.41585
1.2 0.3 1.43296
1.24 0.3 1.45027
1.28 0.3 1.4678
1.32 0.3 1.48553
1.36 0.3 1.50349
1.4 0.3 1.52166
1.44 0.3 1.54005
1.48 0.3 1.55866
1.52 0.3 1.5775
1.56 0.3 1.59657
1.6 0.3 1.61586
1.64 0.3 1.63539
1.68 0.3 1.65516
1.72 0.3 1.67517
1.76 0.3 1.69541
1.8 0.3 1.71591
1.84 0.3 1.73664
1.88 0.3 1.75763
1.92 0.3 1.77887
1.96 0.3 1.80037
2 0.3 1.82212

0 0.32 1
0.04 0.32 1.01286
0.08 0.32 1.02588
0.12 0.32 1.03907
0.16 0.32 1.05243
0.2 0.32 1.06596
0.24 0.32 1.07967
0.28 0.32 1.09356
0.32 0.32 1.10762
0.36 0.32 1.12187
0.4 0.32 1.13631
0.44 0.32 1.15093
0.48 0.32 1.16574
0.52 0.32 1.18074
0.56 0.32 1.19594
0.6 0.32 1.21133
0.64 0.32 1.22693
0.68 0.32 1.24272
0.72 0.32 1.25873
0.76 0.32 1.27494
0.8 0.32 1.29136
0.84 0.32 1.30799
0.88 0.32 1.32484
0.92 0.32 1.34191
0.96 0.32 1.3592
1 0.32 1.37672
1.04 0.32 1.39446
1.08 0.32 1.41243
1.12 0.32 1.43064
1.16 0.32 1.44908
1.2 0.32 1.46776
1.24 0.32 1.48668
1.28 0.32 1.50585
1.32 0.32 1.52527
1.36 0.32 1.54494
1.4 0.32 1.56486
1.44 0.32 1.58504
1.48 0.32 1.60548
1.52 0.32 1.62619
1.56 0.32 1.64716
1.6 0.32 1.66841
1.64 0.32 1.68992
1.68 0.32 1.71172
1.72 0.32 1.73379
1.76 0.32 1.75616
1.8 0.32 1.7788
1.84 0.32 1.80174
1.88 0.32 1.82498
1.92 0.32 1.84851
1.96 0.32 1.87234
2 0.32 1.89648

0 0.34 1
0.04 0.34 1.01367
0.08 0.34 1.02752
0.12 0.34 1.04156
0.16 0.34 1.0558
0.2 0.34 1.07023
0.24 0.34 1.08486
0.28 0.34 1.09969
0.32 0.34 1.11473
0.36 0.34 1.12997
0.4 0.34 1.14543
0.44 0.34 1.16109
0.48 0.34 1.17697
0.52 0.34 1.19308
0.56 0.34 1.2094
0.6 0.34 1.22595
0.64 0.34 1.24272
0.68 0.34 1.25973
0.72 0.34 1.27697
0.76 0.34 1.29445
0.8 0.34 1.31218
0.84 0.34 1.33014
0.88 0.34 1.34836
0.92 0.34 1.36682
0.96 0.34 1.38554
1 0.34 1.40452
1.04 0.34 1.42376
1.08 0.34 1.44326
1.12 0.34 1.46304
1.16 0.34 1.48308
1.2 0.34 1.50341
1.24 0.34 1.52401
1.28 0.34 1.54489
1.32 0.34 1.56607
1.36 0.34 1.58753
1.4 0.34 1.60929
1.44 0.34 1.63135
1.48 0.34 1.65371
1.52 0.34 1.67638
1.56 0.34 1.69936
1.6 0.34 1.72266
1.64 0.34 1.74627
1.68 0.34 1.77021
1.72 0.34 1.79447
1.76 0.34 1.81907
1.8 0.34 1.84401
1.84 0.34 1.86928
1.88 0.34 1.8949
1.92 0.34 1.92087
1.96 0.34 1.9472
2 0.34 1.97388

0 0.36 1
0.04 0.36 1.01448
0.08 0.36 1.02916
0.12 0.36 1.04406
0.16 0.36 1.05918
0.2 0.36 1.07452
0.24 0.36 1.09008
0.28 0.36 1.10586
0.32 0.36 1.12188
0.36 0.36 1.13813
0.4 0.36 1.15462
0.44 0.36 1.17135
0.48 0.36 1.18832
0.52 0.36 1.20554
0.56 0.36 1.22301
0.6 0.36 1.24074
0.64 0.36 1.25873
0.68 0.36 1.27697
0.72 0.36 1.29549
0.76 0.36 1.31427
0.8 0.36 1.33333
0.84 0.36 1.35267
0.88 0.36 1.37229
0.92 0.36 1.3922
0.96 0.36 1.4124
1 0.36 1.43289
1.04 0.36 1.45368
1.08 0.36 1.47477
1.12 0.36 1.49618
1.16 0.36 1.51789
1.2 0.36 1.53992
1.24 0.36 1.56227
1.28 0.36 1.58495
1.32 0.36 1.60796
1.36 0.36 1.6313
1.4 0.36 1.65499
1.44 0.36 1.67902
1.48 0.36 1.70339
1.52 0.36 1.72813
1.56 0.36 1.75322
1.6 0.36 1.77867
1.64 0.36 1.8045
1.68 0.36 1.8307
1.72 0.36 1.85728
1.76 0.36 1.88425
1.8 0.36 1.9116
1.84 0.36 1.93935
1.88 0.36 1.96751
1.92 0.36 1.99607
1.96 0.36 2.02504
2 0.36 2.05443

0 0.38 1
0.04 0.38 1.01529
0.08 0.38 1.03081
0.12 0.38 1.04657
0.16 0.38 1.06257
0.2 0.38 1.07882
0.24 0.38 1.09532
0.28 0.38 1.11207
0.32 0.38 1.12908
0.36 0.38 1.14635
0.4 0.38 1.16389
0.44 0.38 1.1817
0.48 0.38 1.19978
0.52 0.38 1.21814
0.56 0.38 1.23678
0.6 0.38 1.25571
0.64 0.38 1.27493
0.68 0.38 1.29445
0.72 0.38 1.31427
0.76 0.38 1.3344
0.8 0.38 1.35483
0.84 0.38 1.37558
0.88 0.38 1.39665
0.92 0.38 1.41805
0.96 0.38 1.43977
1 0.38 1.46183
1.04 0.38 1.48423
1.08 0.38 1.50697
1.12 0.38 1.53007
1.16 0.38 1.55352
1.2 0.38 1.57733
1.24 0.38 1.6015
1.28 0.38 1.62605
1.32 0.38 1.65098
1.36 0.38 1.67629
1.4 0.38 1.70198
1.44 0.38 1.72808
1.48 0.38 1.75457
1.52 0.38 1.78147
1.56 0.38 1.80878
1.6 0.38 1.83651
1.64 0.38 1.86467
1.68 0.38 1.89326
1.72 0.38 1.92228
1.76 0.38 1.95175
1.8 0.38 1.98167
1.84 0.38 2.01205
1.88 0.38 2.04289
1.92 0.38 2.07421
1.96 0.38 2.106
2 0.38 2.13828

0 0.4 1
0.04 0.4 1.0161
0.08 0.4 1.03246
0.12 0.4 1.04908
0.16 0.4 1.06597
0.2 0.4 1.08314
0.24 0.4 1.10059
0.28 0.4 1.11831
0.32 0.4 1.13633
0.36 0.4 1.15463
0.4 0.4 1.17323
0.44 0.4 1.19214
0.48 0.4 1.21135
0.52 0.4 1.23087
0.56 0.4 1.25071
0.6 0.4 1.27087
0.64 0.4 1.29136
0.68 0.4 1.31217
0.72 0.4 1.33333
0.76 0.4 1.35483
0.8 0.4 1.37668
0.84 0.4 1.39889
0.88 0.4 1.42145
0.92 0.4 1.44438
0.96 0.4 1.46768
1 0.4 1.49136
1.04 0.4 1.51542
1.08 0.4 1.53988
1.12 0.4 1.56473
1.16 0.4 1.58998
1.2 0.4 1.61564
1.24 0.4 1.64172
1.28 0.4 1.66822
1.32 0.4 1.69514
1.36 0.4 1.72251
1.4 0.4 1.75031
1.44 0.4 1.77857
1.48 0.4 1.80728
1.52 0.4 1.83646
1.56 0.4 1.86611
1.6 0.4 1.89623
1.64 0.4 1.92685
1.68 0.4 1.95795
1.72 0.4 1.98956
1.76 0.4 2.02168
1.8 0.4 2.05432
1.84 0.4 2.08748
1.88 0.4 2.12117
1.92 0.4 2.15541
1.96 0.4 2.19019
2 0.4 2.22554

0 0.42 1
0.04 0.42 1.01691
0.08 0.42 1.03411
0.12 0.42 1.0516
0.16 0.42 1.06939
0.2 0.42 1.08748
0.24 0.42 1.10588
0.28 0.42 1.12459
0.32 0.42 1.14362
0.36 0.42 1.16297
0.4 0.42 1.18265
0.44 0.42 1.20267
0.48 0.42 1.22303
0.52 0.42 1.24373
0.56 0.42 1.26479
0.6 0.42 1.28621
0.64 0.42 1.30799
0.68 0.42 1.33014
0.72 0.42 1.35267
0.76 0.42 1.37558
0.8 0.42 1.39888
0.84 0.42 1.42258
0.88 0.42 1.44669
0.92 0.42 1.4712
0.96 0.42 1.49613
1 0.42 1.52149
1.04 0.42 1.54728
1.08 0.42 1.5735
1.12 0.42 1.60017
1.16 0.42 1.6273
1.2 0.42 1.65489
1.24 0.42 1.68294
1.28 0.42 1.71148
1.32 0.42 1.7405
1.36 0.42 1.77001
1.4 0.42 1.80002
1.44 0.42 1.83054
1.48 0.42 1.86158
1.52 0.42 1.89315
